DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-05 08:16:19,10,20,0,1023.5,76.557,10,82.8,828,0,0,4.85,13.45
2025-03-05 08:16:21,10,20,0,998.6,47.295,10,82.7,827,0,0,0.5,3.35
2025-03-05 08:16:23,20,29,0,982.345,75.216,14.5,82.586,1197.5,0,0,0.69,3.655
2025-03-05 08:16:25,20,69,0,1007.217,65.36,34.5,82.841,2858,0,0,0.507,3.348
2025-03-05 08:16:27,30,56,0,1007.143,55.555,28,82.625,2313.5,0,0,0.571,3.304
2025-03-05 08:16:29,30,60,0,1004.15,69.837,30,82.533,2476,0,0,0.533,3.683
2025-03-05 08:16:31,40,65,0,998.046,60.607,32.5,82.538,2682.5,0,0,0.538,3.292
2025-03-05 08:16:33,40,83,0,997.928,63.085,41.5,82.53,3425,0,0,0.386,3.108
2025-03-05 08:16:35,40,77,0,997,64.369,38.5,82.675,3183,0,0,0.364,3.247
2025-03-05 08:16:37,50,96,0,1009.948,60.452,48,82.479,3959,0,0,0.479,3.344
2025-03-05 08:16:39,50,99,0,1004.263,65.702,49.5,82.667,4092,0,0,0.364,3.626
2025-03-05 08:16:41,59,106,0,1005.453,60.783,53,82.604,4378,0,0,0.443,3.274
2025-03-05 08:16:43,60,120,0,997.092,62.791,60,82.783,4967,0,0,0.392,3.258
2025-03-05 08:16:45,60,119,0,1014.269,71.286,59.5,82.588,4914,0,0,0.429,3.345
2025-03-05 08:16:47,70,136,0,1001.853,60.767,68,82.669,5621.5,0,0,0.301,3.191
2025-03-05 08:16:49,70,136,0,1006.596,63.258,68,82.559,5614,0,0,0.419,3.14
2025-03-05 08:16:51,80,151,0,992.616,63.067,75.5,82.536,6231.5,0,0,0.417,3.219
2025-03-05 08:16:53,80,159,0,1005.296,66.628,79.5,82.604,6567,0,0,0.371,3.277
2025-03-05 08:16:55,81,275,0,1003.098,65.97,137.5,82.516,11346,0,0,0.404,3.247
2025-03-05 08:16:57,90,181,0,1005.646,67.681,90.5,82.729,7487,0,0,0.376,3.298
2025-03-05 08:16:59,95,180,0,1004.406,71.108,90,82.583,7432.5,0,0,0.383,3
2025-03-05 08:17:01,100,200,0,1006.485,63.8,100,82.505,8250.5,0,0,0.39,3.21
2025-03-05 08:17:03,100,196,0,1011.296,70.412,98,82.566,8091.5,0,0,0.418,3.194
2025-03-05 08:17:05,110,212,0,998.354,59.123,106,82.646,8760.5,0,0,0.349,3.071
2025-03-05 08:17:07,110,219,0,1002.863,62.383,109.5,82.644,9049.5,0,0,0.402,3.301
2025-03-05 08:17:09,115,222,0,1005.063,67.074,111,82.694,9179,0,0,0.365,3.149
2025-03-05 08:17:11,120,236,0,1003.411,62.045,118,82.581,9744.5,0,0,0.343,3.068
2025-03-05 08:17:13,120,239,0,1000.674,66.78,119.5,82.64,9875.5,0,0,0.331,3.238
2025-03-05 08:17:15,130,250,0,1004.668,60.356,125,82.584,10323,0,0,0.312,3.044
2025-03-05 08:17:17,130,259,0,1005.741,62.284,129.5,82.664,10705,0,0,0.313,3.174
2025-03-05 08:17:19,136,261,0,1002.08,66.26,130.5,82.632,10783.5,0,0,0.238,2.877
2025-03-05 08:17:21,140,279,0,1004.853,65.487,139.5,82.437,11500,0,0,0.369,3.133
2025-03-05 08:17:23,140,276,0,1006.145,62.185,138,82.565,11394,0,0,0.337,3.254
2025-03-05 08:17:25,150,289,0,1007.052,69.025,144.5,82.702,11950.5,0,0,0.353,3.166
