DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 05:59:37,26,24,0,1037.708,75.875,12,81,972,0,0,3.875,10.708
2025-03-04 05:59:39,47,62,0,1008.145,76.309,31,81,2511,0,0,0.581,1.177
2025-03-04 05:59:41,68,105,0,1000.295,65.104,52.5,81,4252.5,0,0,0.552,1.01
2025-03-04 05:59:43,87,118,0,1194.288,425.88,59,79.551,4693.5,0,0,0.424,190.39
2025-03-04 05:59:45,107,185,0,1043.524,246.954,92.5,80.946,7487.5,0,0,0.47,40.622
2025-03-04 05:59:47,127,220,0,1003.573,67.087,110,81,8910,0,0,0.391,0.764
2025-03-04 05:59:49,158,352,0,1052.438,240.102,176,80.375,14146,0,0,0.398,13.003
2025-03-04 05:59:51,179,328,0,1131.293,502.849,164,78.665,12901,0,0,0.381,78.78
2025-03-04 05:59:53,197,360,0,1006.897,66.116,180,78,14040,0,0,0.406,0.756
2025-03-04 05:59:55,216,401,0,996.853,65.124,200.5,78,15639,0,0,0.367,0.728
2025-03-04 05:59:57,239,382,0,1082.136,312.926,191,79.67,15217,0,0,0.377,77.615
2025-03-04 05:59:59,257,485,0,1100.379,480.943,242.5,79.825,19357.5,0,0,0.361,97.06
2025-03-04 06:00:01,275,527,0,1001.378,66.782,263.5,80,21080,0,0,0.298,0.628
2025-03-04 06:00:03,293,563,0,1000.222,65.815,281.5,80,22520,0,0,0.343,0.666
2025-03-04 06:00:05,315,491,0,1010.55,124.002,245.5,80.004,19641,0,0,0.32,14.458
2025-03-04 06:00:07,334,499,0,1120.693,478.997,249.5,80.078,19979.5,0,0,0.329,120.15
2025-03-04 06:00:09,354,610,0,1206.444,881.631,305,79.898,24369,0,0,0.302,208.123
2025-03-04 06:00:11,374,705,0,1245.353,1168.541,352.5,79.956,28184.5,0,0,0.244,245.712
2025-03-04 06:00:13,393,764,0,1009.703,245.296,382,79.009,30181.5,0,0,0.243,9.088
2025-03-04 06:00:15,414,811,0,1001.027,65.445,405.5,79,32034.5,0,0,0.231,0.525
2025-03-04 06:00:17,433,533,0,1013.405,126.111,266.5,79.109,21082.5,0,0,0.223,18.077
2025-03-04 06:00:19,453,353,0,1163.493,549.035,176.5,79.915,14105,0,0,0.224,161.054
2025-03-04 06:00:21,476,551,0,1322.548,1121.874,275.5,80.292,22120.5,0,0,0.265,281.499
2025-03-04 06:00:23,496,595,0,1305.007,1366.233,297.5,79.987,23796,0,0,0.218,273.649
2025-03-04 06:00:25,517,684,0,1345.072,1630.841,342,79.914,27330.5,0,0,0.234,311.243
2025-03-04 06:00:27,537,791,0,1402.163,1958.089,395.5,79.693,31518.5,0,0,0.23,372.056
2025-03-04 06:00:29,556,893,0,1467.099,2325.374,446.5,79.335,35423,0,0,0.207,439.739
2025-03-04 06:00:31,578,987,0,1409.892,2344.39,493.5,80.042,39500.5,0,0,0.226,386.442
2025-03-04 06:00:33,596,1094,0,1433.981,2568.714,547,80.05,43787.5,0,0,0.222,411.386
