DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:06:35,10,20,0,1006.2,54.001,10,82.85,828.5,0,0,4.85,11.65
2025-02-28 07:06:37,10,24,0,1003.792,45.9,12,82.875,994.5,0,0,0.708,3.958
2025-02-28 07:06:39,10,30,0,996.033,61.46,15,82.833,1242.5,0,0,0.833,4.433
2025-02-28 07:06:41,20,35,0,1010.571,58.801,17.5,82.943,1451.5,0,0,0.371,3.914
2025-02-28 07:06:43,20,38,0,1009.763,75.351,19,82.921,1575.5,0,0,0.658,4.211
2025-02-28 07:06:45,20,38,0,1027.921,64.891,19,82.842,1574,0,0,0.342,4.079
2025-02-28 07:06:47,20,40,0,995.9,58.164,20,82.875,1657.5,0,0,0.6,4.15
2025-02-28 07:06:49,30,57,0,1020.105,64.392,28.5,82.965,2364.5,0,0,0.439,3.667
2025-02-28 07:06:51,30,58,0,1006.034,69.249,29,82.914,2404.5,0,0,0.379,3.879
2025-02-28 07:06:53,30,62,0,1000.565,54.988,31,82.855,2568.5,0,0,0.468,3.548
2025-02-28 07:06:55,30,58,0,1006.121,63.764,29,83.103,2410,0,0,0.483,4.172
2025-02-28 07:06:57,40,75,0,996.253,55.809,37.5,83.133,3117.5,0,0,0.493,3.88
2025-02-28 07:06:59,40,82,0,990.549,69.561,41,82.927,3400,0,0,0.439,3.537
2025-02-28 07:07:01,40,79,0,1004.747,72.696,39.5,82.962,3277,0,0,0.481,3.519
2025-02-28 07:07:03,47,79,0,1008.671,59.568,39.5,82.848,3272.5,0,0,0.443,3.899
2025-02-28 07:07:05,50,98,0,1005.653,67.197,49,82.939,4064,0,0,0.408,3.439
2025-02-28 07:07:07,50,96,0,1005.385,62.408,48,82.969,3982.5,0,0,0.396,3.438
2025-02-28 07:07:09,50,103,0,1004.136,63.136,51.5,82.981,4273.5,0,0,0.476,3.485
2025-02-28 07:07:11,60,179,0,1002.486,63.924,89.5,82.844,7414.5,0,0,0.346,3.514
2025-02-28 07:07:13,60,118,0,1005.025,69.756,59,82.958,4894.5,0,0,0.347,3.551
2025-02-28 07:07:15,60,121,0,1005.57,61.78,60.5,83.025,5023,0,0,0.413,3.298
2025-02-28 07:07:17,60,119,0,1007.403,64.571,59.5,83.008,4939,0,0,0.378,3.462
2025-02-28 07:07:19,70,131,0,1004.718,57.093,65.5,83.038,5439,0,0,0.366,3.405
2025-02-28 07:07:21,70,141,0,1004.993,69.703,70.5,83,5851.5,0,0,0.34,3.376
2025-02-28 07:07:23,70,138,0,1002.978,67.789,69,83.022,5728.5,0,0,0.428,3.681
2025-02-28 07:07:25,70,140,0,1007.55,66.355,70,83,5810,0,0,0.286,3.414
2025-02-28 07:07:27,80,149,0,1018.315,67.908,74.5,82.913,6177,0,0,0.376,3.322
2025-02-28 07:07:29,80,164,0,993.817,72.806,82,83.049,6810,0,0,0.341,3.707
2025-02-28 07:07:31,80,156,0,999.66,62.498,78,83.096,6481.5,0,0,0.385,3.487
2025-02-28 07:07:33,80,155,0,1012.516,62.93,77.5,83.052,6436.5,0,0,0.303,3.297
2025-02-28 07:07:35,90,163,0,1001.485,59.594,81.5,83.018,6766,0,0,0.319,3.908
