DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:31:43,10,21,0,1038.524,55.546,10.5,83.381,875.5,0,0,3.905,8.429
2025-02-28 06:31:45,10,20,0,977.25,64.14,10,83.25,832.5,0,0,0.55,2.25
2025-02-28 06:31:47,10,30,0,999.667,43.746,15,83.633,1254.5,0,0,0.733,2.767
2025-02-28 06:31:49,20,31,0,1002.645,63.076,15.5,83.484,1294,0,0,0.452,2.452
2025-02-28 06:31:51,20,39,0,1005.231,71.563,19.5,83.564,1629.5,0,0,0.744,3.051
2025-02-28 06:31:53,20,41,0,995.024,75.875,20.5,83.805,1718,0,0,0.463,2.122
2025-02-28 06:31:55,20,40,0,1011.45,58.234,20,84.025,1680.5,0,0,0.625,2.525
2025-02-28 06:31:57,30,51,0,1007.686,56.017,25.5,84.02,2142.5,0,0,0.49,2.451
2025-02-28 06:31:59,30,62,0,991.661,63.297,31,83.677,2594,0,0,0.5,2.274
2025-02-28 06:32:01,30,58,0,1006.483,70.676,29,83.948,2434.5,0,0,0.362,2.276
2025-02-28 06:32:03,30,59,0,1000.831,67.995,29.5,84.203,2484,0,0,0.508,2.356
2025-02-28 06:32:05,40,71,0,993.986,63.654,35.5,83.62,2968.5,0,0,0.38,2.493
2025-02-28 06:32:07,40,84,0,1003.857,65.203,42,83.69,3515,0,0,0.488,2.202
2025-02-28 06:32:09,40,77,0,993.143,78.007,38.5,84.117,3238.5,0,0,0.377,2.325
2025-02-28 06:32:11,40,82,0,1000.902,61.442,41,83.866,3438.5,0,0,0.439,2.305
2025-02-28 06:32:13,50,90,0,998.344,64.019,45,83.656,3764.5,0,0,0.322,2.3
2025-02-28 06:32:15,50,100,0,1005.6,56.603,50,83.65,4182.5,0,0,0.37,2.21
2025-02-28 06:32:17,50,103,0,1008.33,59.719,51.5,83.592,4305,0,0,0.485,2.175
2025-02-28 06:32:19,59,156,0,1001.147,59.327,78,83.75,6532.5,0,0,0.417,-5.635
2025-02-28 06:32:21,60,120,0,996.767,70.009,60,83.442,5006.5,0,0,0.442,2.25
2025-02-28 06:32:23,60,118,0,1007.068,66.005,59,83.703,4938.5,0,0,0.517,2.136
2025-02-28 06:32:25,60,123,0,1009.927,65.415,61.5,83.764,5151.5,0,0,0.423,2.268
2025-02-28 06:32:27,69,124,0,1003.379,61.881,62,83.815,5196.5,0,0,0.411,2.121
2025-02-28 06:32:29,70,139,0,1005.475,63.925,69.5,83.46,5800.5,0,0,0.381,2.871
2025-02-28 06:32:31,70,136,0,1000.272,64.687,68,83.596,5684.5,0,0,0.397,2.132
2025-02-28 06:32:33,70,141,0,1002.369,62.893,70.5,83.773,5906,0,0,0.433,2.177
2025-02-28 06:32:35,79,145,0,1005.545,64.713,72.5,83.745,6071.5,0,0,0.372,1.986
2025-02-28 06:32:37,80,159,0,995.994,66.854,79.5,83.465,6635.5,0,0,0.447,2.05
2025-02-28 06:32:39,80,159,0,1006.572,67.321,79.5,83.73,6656.5,0,0,0.491,2.264
2025-02-28 06:32:41,80,157,0,1005.484,64.373,78.5,83.764,6575.5,0,0,0.414,2.191
2025-02-28 06:32:43,89,162,0,1008.432,65.519,81,83.605,6772,0,0,0.364,2.062
2025-02-28 06:32:45,90,181,0,1000.818,59.784,90.5,83.602,7566,0,0,0.403,2.149
2025-02-28 06:32:47,90,184,0,1001.62,64.167,92,83.625,7693.5,0,0,0.337,2.054
2025-02-28 06:32:49,91,306,0,999.768,62.854,153,83.631,12795.5,0,0,0.395,-1.863
2025-02-28 06:32:51,100,195,0,1001.19,66.95,97.5,83.554,8146.5,0,0,0.385,2.021
2025-02-28 06:32:53,100,199,0,1001,64.776,99.5,83.558,8314,0,0,0.362,2.131
2025-02-28 06:32:55,100,198,0,1005.338,69.648,99,83.505,8267,0,0,0.409,2.126
2025-02-28 06:32:57,101,202,0,1002.193,61.438,101,83.515,8435,0,0,0.342,2.064
2025-02-28 06:32:59,110,220,0,997.109,68.489,110,83.641,9200.5,0,0,0.35,1.991
2025-02-28 06:33:01,110,215,0,1001.693,65.337,107.5,83.53,8979.5,0,0,0.349,1.981
2025-02-28 06:33:03,110,219,0,1002.753,64.933,109.5,83.557,9149.5,0,0,0.283,2.073
2025-02-28 06:33:05,111,222,0,1006.928,62.695,111,83.838,9306,0,0,0.432,2.234
2025-02-28 06:33:07,120,245,0,993.653,58.997,122.5,83.645,10246.5,0,0,0.343,2.02
2025-02-28 06:33:09,120,242,0,1000.831,62.051,121,83.492,10102.5,0,0,0.314,2.021
2025-02-28 06:33:11,120,236,0,1007.894,66.866,118,83.441,9846,0,0,0.284,2.038
2025-02-28 06:33:13,121,235,0,1000.643,67.983,117.5,83.579,9820.5,0,0,0.319,2.068
2025-02-28 06:33:15,130,262,0,998.714,65.419,131,83.447,10931.5,0,0,0.317,2.046
2025-02-28 06:33:17,130,253,0,1004.186,66.281,126.5,83.518,10565,0,0,0.265,1.98
2025-02-28 06:33:19,130,263,0,1004.928,63.382,131.5,83.456,10974.5,0,0,0.224,2.03
2025-02-28 06:33:21,140,396,0,999.003,67.333,198,83.439,16521,0,0,0.263,1.896
2025-02-28 06:33:23,140,285,0,1001.93,67.509,142.5,83.407,11885.5,0,0,0.316,2.337
2025-02-28 06:33:25,140,278,0,1011.065,69.218,139,83.446,11599,0,0,0.263,1.831
2025-02-28 06:33:27,140,275,0,1001.665,70.208,137.5,83.505,11482,0,0,0.229,1.731
2025-02-28 06:33:29,150,285,0,1008.13,64.763,142.5,83.551,11906,0,0,0.277,1.821
2025-02-28 06:33:31,150,300,0,1000.813,63.743,150,83.52,12528,0,0,0.23,1.863
2025-02-28 06:33:33,150,297,0,1002.758,67.067,148.5,83.535,12405,0,0,0.242,1.902
2025-02-28 06:33:35,150,297,0,998.471,65.812,148.5,83.394,12384,0,0,0.226,1.869
2025-02-28 06:33:37,160,313,0,1008.971,68.936,156.5,83.396,13051.5,0,0,0.307,1.904
2025-02-28 06:33:39,160,321,0,1004.252,65.72,160.5,83.28,13366.5,0,0,0.259,1.713
2025-02-28 06:33:41,160,325,0,998.557,68.806,162.5,83.532,13574,0,0,0.28,1.717
2025-02-28 06:33:43,160,312,0,1003.478,65.692,156,83.487,13024,0,0,0.288,2.365
2025-02-28 06:33:45,170,336,0,1000.577,64.345,168,83.405,14012,0,0,0.19,1.595
2025-02-28 06:33:47,170,332,0,996.078,65.225,166,83.5,13861,0,0,0.235,1.602
2025-02-28 06:33:49,170,345,0,1006.093,60.585,172.5,83.345,14377,0,0,0.27,1.817
2025-02-28 06:33:51,170,493,0,1004.986,64.112,246.5,83.503,20583.5,0,0,0.276,1.992
2025-02-28 06:33:53,180,362,0,1000.166,64.225,181,83.533,15119.5,0,0,0.251,2.014
2025-02-28 06:33:55,180,365,0,1001.951,66.414,182.5,83.482,15235.5,0,0,0.236,1.863
2025-02-28 06:33:57,180,356,0,1001.407,66.69,178,83.385,14842.5,0,0,0.27,1.722
2025-02-28 06:33:59,181,360,0,1003.922,68.445,180,83.272,14989,0,0,0.261,1.661
2025-02-28 06:34:01,190,379,0,1005.435,63.571,189.5,83.396,15803.5,0,0,0.251,1.739
2025-02-28 06:34:03,190,377,0,1005.886,66.135,188.5,83.538,15747,0,0,0.249,1.7
2025-02-28 06:34:05,190,375,0,1003.584,66.633,187.5,83.339,15626,0,0,0.216,1.725
2025-02-28 06:34:07,191,382,0,998.267,70.699,191,83.39,15927.5,0,0,0.254,1.814
2025-02-28 06:34:09,200,398,0,997.495,63.211,199,83.58,16632.5,0,0,0.271,1.776
2025-02-28 06:34:11,200,399,0,1006.401,65.366,199.5,83.569,16672,0,0,0.231,1.529
2025-02-28 06:34:13,200,398,0,1002.862,61.491,199,83.427,16602,0,0,0.214,1.631
2025-02-28 06:34:15,201,398,0,999.09,66.879,199,83.427,16602,0,0,0.198,1.658
2025-02-28 06:34:17,210,426,0,997.906,63.975,213,83.446,17774,0,0,0.19,1.725
2025-02-28 06:34:19,210,419,0,998.833,64.452,209.5,83.473,17487.5,0,0,0.234,1.618
2025-02-28 06:34:21,210,417,0,1001.132,70.026,208.5,83.535,17417,0,0,0.228,1.767
2025-02-28 06:34:23,220,759,0,1004.622,65.833,379.5,83.433,31663,0,0,0.219,1.667
2025-02-28 06:34:25,220,444,0,1002.991,64.621,222,83.52,18541.5,0,0,0.212,1.613
2025-02-28 06:34:27,220,434,0,1002.265,68.304,217,83.641,18150,0,0,0.228,1.657
2025-02-28 06:34:29,220,436,0,1005.571,68.868,218,83.445,18191,0,0,0.204,1.612
2025-02-28 06:34:31,230,458,0,1005.657,64.676,229,83.605,19145.5,0,0,0.179,1.587
2025-02-28 06:34:33,230,453,0,1000.479,61.885,226.5,83.592,18933.5,0,0,0.225,1.691
2025-02-28 06:34:35,230,464,0,1007.522,66.467,232,83.515,19375.5,0,0,0.177,1.565
2025-02-28 06:34:37,230,455,0,998.758,64.491,227.5,83.473,18990,0,0,0.193,1.749
2025-02-28 06:34:39,240,465,0,998.974,65.177,232.5,83.449,19402,0,0,0.232,1.97
2025-02-28 06:34:41,240,485,0,1002.676,65.731,242.5,83.503,20249.5,0,0,0.208,1.761
2025-02-28 06:34:43,240,479,0,1000.292,64.834,239.5,83.415,19978,0,0,0.221,1.739
2025-02-28 06:34:45,240,486,0,996.815,67.808,243,83.475,20284.5,0,0,0.187,1.547
2025-02-28 06:34:47,250,497,0,1001.596,67.727,248.5,83.414,20728.5,0,0,0.213,1.622
2025-02-28 06:34:49,250,498,0,999.709,65.654,249,83.506,20793,0,0,0.195,1.542
2025-02-28 06:34:51,250,500,0,995.39,66.694,250,83.496,20874,0,0,0.196,1.754
2025-02-28 06:34:53,252,756,0,1003.684,68.637,378,83.366,31512.5,0,0,0.205,0.136
2025-02-28 06:34:55,260,512,0,1002.088,66.195,256,83.42,21355.5,0,0,0.227,1.771
2025-02-28 06:34:57,260,519,0,1002.717,67.02,259.5,83.331,21624.5,0,0,0.21,1.931
2025-02-28 06:34:59,260,528,0,1000.396,65.395,264,83.362,22007.5,0,0,0.263,2.036
2025-02-28 06:35:01,270,514,0,1003.436,67.644,257,83.321,21413.5,0,0,0.228,2.455
2025-02-28 06:35:03,270,544,0,999.044,61.511,272,83.346,22670,0,0,0.193,1.699
2025-02-28 06:35:05,270,541,0,999.571,64.094,270.5,83.364,22550,0,0,0.229,2.357
2025-02-28 06:35:07,270,537,0,997.598,69.085,268.5,83.445,22405,0,0,0.197,1.743
2025-02-28 06:35:09,280,553,0,998.08,65.576,276.5,83.416,23064.5,0,0,0.241,1.79
2025-02-28 06:35:11,280,552,0,1005.826,63.982,276,83.326,22998,0,0,0.199,2.241
2025-02-28 06:35:13,280,561,0,1006.652,64.269,280.5,83.46,23410.5,0,0,0.225,1.82
2025-02-28 06:35:15,280,559,0,999.723,61.643,279.5,83.317,23287,0,0,0.204,2.336
2025-02-28 06:35:17,290,564,0,1002.03,62.576,282,83.348,23504,0,0,0.225,2.33
2025-02-28 06:35:19,290,580,0,998.636,62.78,290,83.336,24167.5,0,0,0.245,1.833
2025-02-28 06:35:21,290,579,0,1002.2,63.633,289.5,83.449,24158.5,0,0,0.209,2.798
2025-02-28 06:35:23,290,581,0,1000.845,64.095,290.5,83.377,24221,0,0,0.203,1.738
2025-02-28 06:35:25,300,1030,0,1007.992,64.901,515,83.362,42931.5,0,0,-1.005,-0.302
2025-02-28 06:35:27,300,608,0,1001.37,63.76,304,83.414,25358,0,0,0.209,1.788
2025-02-28 06:35:29,300,601,0,1002.156,65.433,300.5,83.458,25079,0,0,0.25,2.596
2025-02-28 06:35:31,304,596,0,1000.54,64.925,298,83.441,24865.5,0,0,0.245,1.953
2025-02-28 06:35:33,310,606,0,1006.818,61.514,303,83.365,25259.5,0,0,0.231,2.003
2025-02-28 06:35:35,310,622,0,1007.305,63.764,311,83.33,25915.5,0,0,0.281,2.828
2025-02-28 06:35:37,310,620,0,1000.594,68.001,310,83.489,25881.5,0,0,0.245,1.877
2025-02-28 06:35:39,313,623,0,1001.039,62.822,311.5,83.411,25982.5,0,0,0.218,2.196
2025-02-28 06:35:41,320,638,0,1005.65,63.167,319,83.371,26595.5,0,0,0.24,2.277
2025-02-28 06:35:43,320,637,0,997.922,65.355,318.5,83.498,26594,0,0,0.239,2.281
2025-02-28 06:35:45,320,640,0,1005.747,60.227,320,83.341,26669,0,0,0.219,2.702
2025-02-28 06:35:47,324,632,0,1003.259,65.562,316,83.383,26349,0,0,0.215,1.763
2025-02-28 06:35:49,330,665,0,1000.663,65.545,332.5,83.323,27705,0,0,0.223,2.226
2025-02-28 06:35:51,330,658,0,1001.877,67.321,329,83.354,27423.5,0,0,0.255,2.777
2025-02-28 06:35:53,330,663,0,1000.371,67.167,331.5,83.552,27697.5,0,0,0.216,1.796
2025-02-28 06:35:55,333,992,0,1003.036,65.515,496,83.372,41352.5,0,0,0.233,-2.371
2025-02-28 06:35:57,340,692,0,1000.371,66.502,346,83.389,28852.5,0,0,0.224,2.003
2025-02-28 06:35:59,340,680,0,1004.472,63.681,340,83.406,28358,0,0,0.225,2.482
2025-02-28 06:36:01,340,669,0,997.009,68.089,334.5,83.398,27896.5,0,0,0.211,1.907
2025-02-28 06:36:03,350,690,0,1006.428,65.058,345,83.271,28728.5,0,0,0.242,2.523
2025-02-28 06:36:05,350,700,0,1001.671,63.983,350,83.343,29170,0,0,0.204,2.913
2025-02-28 06:36:07,350,693,0,1004.043,69.498,346.5,83.483,28927,0,0,0.19,1.706
2025-02-28 06:36:09,350,700,0,1002.734,65.574,350,83.353,29173.5,0,0,0.204,2.703
2025-02-28 06:36:11,360,712,0,1000.098,68.211,356,83.378,29682.5,0,0,0.198,1.897
2025-02-28 06:36:13,360,724,0,1002.039,64.2,362,83.449,30208.5,0,0,0.217,2.278
2025-02-28 06:36:15,360,709,0,1003.92,65.179,354.5,83.368,29554,0,0,0.19,2.46
2025-02-28 06:36:17,360,718,0,1006.23,67.861,359,83.6,30012.5,0,0,0.194,1.62
2025-02-28 06:36:19,370,725,0,1001.96,66.248,362.5,83.459,30254,0,0,0.217,2.886
2025-02-28 06:36:21,370,734,0,1004.605,64.968,367,83.455,30628,0,0,0.191,2.202
2025-02-28 06:36:23,370,737,0,1001.79,62.751,368.5,83.497,30768.5,0,0,0.164,1.915
2025-02-28 06:36:25,370,743,0,1006.572,65.963,371.5,83.353,30965.5,0,0,0.202,2.829
2025-02-28 06:36:27,380,1131,0,998.693,65.613,565.5,83.332,47124.5,0,0,0.189,1.01
2025-02-28 06:36:29,380,751,0,1004.47,67.066,375.5,83.391,31313.5,0,0,0.173,2.718
2025-02-28 06:36:31,380,759,0,998.274,66.428,379.5,83.427,31660.5,0,0,0.212,2.12
2025-02-28 06:36:33,384,761,0,1002.304,67.216,380.5,83.444,31750.5,0,0,0.162,2.413
2025-02-28 06:36:35,390,779,0,1002.856,65.009,389.5,83.462,32508.5,0,0,0.196,2.148
2025-02-28 06:36:37,390,780,0,999.918,68.784,390,83.426,32536,0,0,0.185,2.401
2025-02-28 06:36:39,390,771,0,1007.329,65.414,385.5,83.311,32116.5,0,0,0.188,2.982
2025-02-28 06:36:41,394,780,0,1001.933,62.628,390,83.472,32554,0,0,0.192,1.777
2025-02-28 06:36:43,400,802,0,1004.758,65.217,401,83.328,33414.5,0,0,0.218,2.781
2025-02-28 06:36:45,400,794,0,1001.014,66.344,397,83.315,33076,0,0,0.179,2.785
2025-02-28 06:36:47,400,791,0,1002.856,64.615,395.5,83.478,33015.5,0,0,0.205,1.946
2025-02-28 06:36:49,405,802,0,1005.087,66.965,401,83.383,33436.5,0,0,0.175,2.848
2025-02-28 06:36:51,410,823,0,1000.48,68.015,411.5,83.476,34350.5,0,0,0.19,2.035
2025-02-28 06:36:53,410,817,0,1001.318,65.875,408.5,83.356,34051,0,0,0.197,2.594
2025-02-28 06:36:55,410,823,0,1003.744,68.015,411.5,83.334,34292,0,0,0.185,2.827
2025-02-28 06:36:57,418,1427,0,1005.409,67.825,713.5,83.397,59504,0,0,0.178,2.268
2025-02-28 06:36:59,420,836,0,1007.461,64.81,418,83.313,34825,0,0,0.206,3.014
2025-02-28 06:37:01,420,843,0,1000.815,66.515,421.5,83.498,35194.5,0,0,0.168,1.751
2025-02-28 06:37:03,420,827,0,1001.828,64.449,413.5,83.357,34468,0,0,0.173,3.507
2025-02-28 06:37:05,430,857,0,1001.342,64.735,428.5,83.371,35724.5,0,0,0.173,1.984
2025-02-28 06:37:07,430,860,0,1005.42,64.198,430,83.344,35838,0,0,0.153,2.977
2025-02-28 06:37:09,430,853,0,1001.484,64.969,426.5,83.381,35562,0,0,0.165,2.521
2025-02-28 06:37:11,430,857,0,1005.336,65.896,428.5,83.4,35737,0,0,0.172,2.275
2025-02-28 06:37:13,440,861,0,1004.753,65.122,430.5,83.23,35830.5,0,0,0.17,3.161
2025-02-28 06:37:15,440,889,0,1003.559,63.984,444.5,83.24,37000,0,0,0.155,2.432
2025-02-28 06:37:17,440,878,0,1003.786,65.471,439,83.402,36613.5,0,0,0.154,2.69
2025-02-28 06:37:19,440,869,0,1004.58,67.187,434.5,83.399,36237,0,0,0.14,2.702
2025-02-28 06:37:21,450,893,0,1003.495,68.585,446.5,83.356,37218.5,0,0,0.156,2.104
2025-02-28 06:37:23,450,892,0,1003.198,65.094,446,83.377,37186,0,0,0.149,3.262
2025-02-28 06:37:25,450,910,0,1000.762,65.913,455,83.358,37928,0,0,0.152,2.24
2025-02-28 06:37:27,450,896,0,999.652,65.543,448,83.326,37330,0,0,0.183,2.294
2025-02-28 06:37:29,460,1382,0,1004.483,66.513,691,83.452,57665.5,0,0,-0.708,0.616
2025-02-28 06:37:31,460,912,0,1005.663,64.457,456,83.41,38035,0,0,0.157,2.272
2025-02-28 06:37:33,460,916,0,1004.539,66.311,458,83.344,38171.5,0,0,0.191,2.69
2025-02-28 06:37:35,470,937,0,1003.337,66.921,468.5,83.393,39069.5,0,0,0.177,2.298
2025-02-28 06:37:37,470,946,0,1000.576,63.548,473,83.325,39412.5,0,0,0.175,3.342
2025-02-28 06:37:39,470,931,0,1005.535,66.23,465.5,83.352,38800.5,0,0,0.171,2.379
