DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 03:49:25,29,44,0,1005.364,75.247,22,85,1870,0,0,2.045,4.182
2025-03-04 03:49:27,49,79,0,1004,63.789,39.5,85,3357.5,0,0,0.608,1.101
2025-03-04 03:49:29,69,120,0,989.983,65.617,60,83.725,5023.5,0,0,0.492,1.217
2025-03-04 03:49:31,89,162,0,995.698,62.549,81,83,6723,0,0,0.531,0.981
2025-03-04 03:49:33,109,196,0,999.143,62.805,98,83,8134,0,0,0.352,0.781
2025-03-04 03:49:35,129,241,0,996.942,66.041,120.5,83.614,10075.5,0,0,0.373,0.751
2025-03-04 03:49:37,149,274,0,999.369,60.701,137,84,11508,0,0,0.434,0.909
2025-03-04 03:49:39,169,323,0,1001.957,67.588,161.5,84,13566,0,0,0.378,0.706
2025-03-04 03:49:41,189,357,0,996.703,65.622,178.5,84.602,15101.5,0,0,0.361,0.72
2025-03-04 03:49:43,209,397,0,1003.36,63.183,198.5,85,16872.5,0,0,0.33,0.665
2025-03-04 03:49:45,230,443,0,1000.174,63.992,221.5,85,18827.5,0,0,0.363,0.693
2025-03-04 03:49:47,249,477,0,1002.019,67.045,238.5,84.413,20132.5,0,0,0.266,0.612
2025-03-04 03:49:49,269,520,0,1005.629,64.663,260,84,21840,0,0,0.308,0.638
2025-03-04 03:49:51,289,555,0,1003.89,64.387,277.5,84,23310,0,0,0.283,0.627
2025-03-04 03:49:53,309,597,0,1004.312,68.529,298.5,82.821,24722,0,0,0.273,0.57
2025-03-04 03:49:55,329,632,0,1006.479,68.994,316,82,25912,0,0,0.261,0.565
2025-03-04 03:49:57,349,683,0,999.71,65.045,341.5,82,28003,0,0,0.209,0.523
2025-03-04 03:49:59,369,724,0,1003.174,64.481,362,83.787,30331,0,0,0.207,0.544
2025-03-04 03:50:01,389,749,0,1001.858,65.971,374.5,85,31832.5,0,0,0.194,0.474
2025-03-04 03:50:03,409,798,0,1002.612,68.745,399,85,33915,0,0,0.201,0.436
2025-03-04 03:50:05,429,836,0,1004.278,66.562,418,84.403,35280.5,0,0,0.19,0.484
2025-03-04 03:50:07,449,881,0,1000.816,64.555,440.5,84,37002,0,0,0.191,0.421
2025-03-04 03:50:09,469,912,0,1004.454,66.122,456,84,38304,0,0,0.209,0.431
2025-03-04 03:50:11,489,952,0,1002.516,63.413,476,84.001,39984.5,0,0,0.21,0.466
2025-03-04 03:50:13,509,995,0,1005.032,66.986,497.5,84,41790,0,0,0.185,0.417
2025-03-04 03:50:15,529,1046,0,998.013,65.724,523,84,43932,0,0,0.233,0.499
2025-03-04 03:50:17,549,1083,0,999.211,66.697,541.5,83.414,45168.5,0,0,0.196,0.998
2025-03-04 03:50:19,569,1119,0,1002.975,67.463,559.5,83,46438.5,0,0,0.193,1.131
2025-03-04 03:50:21,590,1156,0,1001.876,64.457,578,83,47974,0,0,0.22,1.148
2025-03-04 03:50:23,609,1202,0,1002.169,65.167,601,82.999,49882.5,0,0,0.203,1.118
2025-03-04 03:50:25,629,1241,0,1000.853,65.342,620.5,83,51501.5,0,0,0.192,1.116
2025-03-04 03:50:27,649,1283,0,1000.928,64.552,641.5,83,53244.5,0,0,0.199,1.14
2025-03-04 03:50:29,669,1314,0,1000.342,65.582,657,82.996,54528.5,0,0,0.196,1.116
2025-03-04 03:50:31,689,1355,0,999.686,66.677,677.5,83,56232.5,0,0,0.19,0.998
2025-03-04 03:50:33,709,1417,0,996.724,65.237,708.5,83,58805.5,0,0,0.176,1.102
2025-03-04 03:50:35,729,1442,0,1001.193,64.266,721,83.596,60273,0,0,0.204,0.983
2025-03-04 03:50:37,749,1078,0,998.565,66.039,539,84,45276,0,0,0.194,1.052
2025-03-04 03:50:39,769,1297,206,1003.873,67.21,648.5,84,54474,0,0,0.185,1.154
2025-03-04 03:50:41,790,678,865,999.223,65.337,339,84,28476,0,0,0.206,11.353
2025-03-04 03:50:43,810,91,1488,989.253,79.627,45.5,84,3822,0,0,0.198,0.396
2025-03-04 03:50:45,829,0,1632,0,0,0,0,0,0,0,0,0
2025-03-04 03:50:47,849,1032,628,999.867,67.496,516,83.996,43342,0,0,0.184,19.881
2025-03-04 03:50:49,869,0,1702,0,0,0,0,0,0,0,0,0
2025-03-04 03:50:51,889,573,1171,1001.75,64.003,286.5,84,24066,0,0,0.222,39.267
2025-03-04 03:50:53,909,716,1058,1002.406,67.473,358,84,30072,0,0,0.18,0.416
2025-03-04 03:50:55,929,0,1819,0,0,0,0,0,0,0,0,0
2025-03-04 03:50:57,949,1412,451,1001.799,66.701,706,83.004,58600.5,0,0,0.209,18.44
2025-03-04 03:50:59,969,144,1761,1000.174,69.142,72,83,5976,0,0,0.139,0.424
2025-03-04 03:51:01,989,387,1544,1004.214,64.412,193.5,83,16060.5,0,0,0.238,53.804
2025-03-04 03:51:03,1000,1438,555,1000.62,64.341,719,83.789,60244.5,0,0,0.176,0.392
2025-03-04 03:51:05,1000,0,1988,0,0,0,0,0,0,0,0,0
2025-03-04 03:51:07,1000,1308,703,999.846,66.742,654,84,54936,0,0,0.202,17.661
2025-03-04 03:51:09,1000,756,1226,999.034,63.334,378,84.627,31989,0,0,0.155,0.414
2025-03-04 03:51:11,1000,173,1816,997.948,65.239,86.5,85,7352.5,0,0,0.179,118.127
2025-03-04 03:51:13,1000,1991,0,1000.264,66.413,995.5,85,84617.5,0,0,0.145,0.344
2025-03-04 03:51:15,1000,161,1829,1008.913,64.221,80.5,85,6842.5,0,0,0.13,0.342
2025-03-04 03:51:17,1000,1069,937,998.731,65.73,534.5,82.982,44354,0,0,0.196,18.102
2025-03-04 03:51:19,1000,1535,436,1000.575,62.395,767.5,83,63702.5,0,0,0.172,0.498
2025-03-04 03:51:21,1000,27,1980,997.63,55.085,13.5,83,1120.5,0,0,0.148,210.519
2025-03-04 03:51:23,1000,1914,73,1001.891,63.569,957,83,79431,0,0,0.162,7.995
2025-03-04 03:51:25,1000,925,1043,1000.902,63.758,462.5,83,38387.5,0,0,0.163,1.159
2025-03-04 03:51:27,1000,817,1180,999.894,64.579,408.5,83,33905.5,0,0,0.165,22.163
2025-03-04 03:51:29,1000,1999,0,1001.662,65.759,999.5,82.168,82126.5,0,0,0.166,1.122
2025-03-04 03:51:31,1000,313,1667,1001.419,64.143,156.5,82,12833,0,0,0.125,1.083
2025-03-04 03:51:33,1000,1694,314,1001.554,65.788,847,82,69454,0,0,0.146,9.351
2025-03-04 03:51:35,1000,1706,284,998.941,66.067,853,84.46,72044.5,0,0,0.145,1.048
2025-03-04 03:51:37,1000,565,1424,999.991,68.966,282.5,85,24012.5,0,0,0.138,18.961
2025-03-04 03:51:39,1000,1998,0,1001.418,65.491,999,85,84915,0,0,0.158,1.131
2025-03-04 03:51:41,1000,1082,906,1004.457,65.066,541,83.584,45219,0,0,0.165,1.291
2025-03-04 03:51:43,1000,1458,549,998.798,64.874,729,83,60507,0,0,0.145,8.332
2025-03-04 03:51:45,1000,1014,975,1003.604,66.432,507,83,42081,0,0,0.134,1.026
2025-03-04 03:51:47,1000,341,1640,1006.158,67.313,170.5,83.015,14154,0,0,0.161,57.639
2025-03-04 03:51:49,1000,691,1312,1002.47,62.877,345.5,83,28676.5,0,0,0.135,0.35
2025-03-04 03:51:51,1000,0,1981,0,0,0,0,0,0,0,0,0
2025-03-04 03:51:53,1000,1222,780,1000.73,63.766,611,84.144,51412,0,0,0.121,25.547
2025-03-04 03:51:55,1000,67,1914,998.358,67.132,33.5,85,2847.5,0,0,0.09,0.328
2025-03-04 03:51:57,1000,108,1877,998.269,63.224,54,85,4590,0,0,0.13,181.546
2025-03-04 03:51:59,1000,1239,760,996.872,66.806,619.5,85,52657.5,0,0,0.15,4.274
2025-03-04 03:52:01,1000,0,1996,0,0,0,0,0,0,0,0,0
2025-03-04 03:52:03,1000,981,994,1000.869,63.238,490.5,83.001,40712,0,0,0.141,23.802
2025-03-04 03:52:05,1000,641,1350,1005.318,66.877,320.5,83,26601.5,0,0,0.161,0.423
2025-03-04 03:52:07,1000,7,1991,1020.429,87.725,3.5,83,290.5,0,0,0.143,563.429
2025-03-04 03:52:09,1000,1809,184,1001.299,67.427,904.5,83.907,75893.5,0,0,0.143,8.908
2025-03-04 03:52:11,1000,28,1969,1002.321,78.655,14,84,1176,0,0,0.071,0.357
2025-03-04 03:52:13,1000,759,1234,999.532,66.192,379.5,84,31878,0,0,0.138,26.509
2025-03-04 03:52:15,1000,1298,687,1002.913,65.946,649,84.78,55022.5,0,0,0.157,0.365
2025-03-04 03:52:17,1000,0,1993,0,0,0,0,0,0,0,0,0
2025-03-04 03:52:19,1000,1654,345,1000.795,66.613,827,85,70295,0,0,0.138,10.911
