Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741074224,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,0.00%,"13.72MiB / 20MiB",68.59%,"1.17kB / 0B","0B / 0B",18
1741074224,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.08%,"96.22MiB / 15.48GiB",0.61%,"1.32kB / 0B","0B / 0B",38
1741074224,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,1025.66%,"2.516GiB / 15.48GiB",16.25%,"82.5MB / 683kB","0B / 0B",1485
1741074224,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,31.39%,"762.9MiB / 15.48GiB",4.81%,"2.19MB / 82.7MB","0B / 0B",242
1741074224,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,0.09%,"77.62MiB / 400MiB",19.40%,"1.52kB / 0B","0B / 0B",20
1741074240,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,1.56%,"14.16MiB / 20MiB",70.80%,"458kB / 433kB","0B / 0B",18
1741074240,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.07%,"96.29MiB / 15.48GiB",0.61%,"3.56kB / 2.54kB","0B / 0B",38
1741074240,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,26.72%,"2.502GiB / 15.48GiB",16.17%,"82.8MB / 1.19MB","0B / 0B",1447
1741074240,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,2.73%,"764.9MiB / 15.48GiB",4.83%,"2.34MB / 82.8MB","0B / 0B",243
1741074240,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,0.07%,"81.13MiB / 400MiB",20.28%,"2.89kB / 1kB","0B / 0B",21
1741074253,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,2.65%,"14.27MiB / 20MiB",71.33%,"1.86MB / 1.76MB","0B / 0B",18
1741074253,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.16%,"96.52MiB / 15.48GiB",0.61%,"10.3kB / 10.8kB","0B / 0B",38
1741074253,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,51.53%,"2.528GiB / 15.48GiB",16.33%,"84MB / 2.5MB","0B / 0B",1443
1741074253,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,1.66%,"768.5MiB / 15.48GiB",4.85%,"2.51MB / 82.8MB","0B / 0B",242
1741074253,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,0.09%,"83.53MiB / 400MiB",20.88%,"5.51kB / 3.32kB","0B / 0B",22
1741074266,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,3.84%,"14.42MiB / 20MiB",72.11%,"4.26MB / 4.03MB","0B / 0B",18
1741074266,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.08%,"96.77MiB / 15.48GiB",0.61%,"17.9kB / 20.2kB","0B / 0B",38
1741074266,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,89.15%,"2.559GiB / 15.48GiB",16.54%,"85.8MB / 4.63MB","0B / 0B",1441
1741074266,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,4.54%,"770.5MiB / 15.48GiB",4.86%,"2.69MB / 82.9MB","0B / 0B",242
1741074266,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,1.80%,"95.09MiB / 400MiB",23.77%,"12.1kB / 8.39kB","0B / 0B",26
1741074278,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,4.55%,"14.54MiB / 20MiB",72.71%,"7.61MB / 7.2MB","0B / 0B",18
1741074278,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.06%,"96.76MiB / 15.48GiB",0.61%,"21.8kB / 24.2kB","0B / 0B",38
1741074278,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,29.77%,"2.551GiB / 15.48GiB",16.48%,"88.4MB / 7.51MB","0B / 0B",1431
1741074278,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,2.24%,"772MiB / 15.48GiB",4.87%,"2.87MB / 82.9MB","0B / 0B",241
1741074278,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,0.42%,"94.98MiB / 400MiB",23.75%,"14.4kB / 10.8kB","0B / 0B",22
1741074291,08a8ee76ea9f,reverse-proxy-cache-1,08a8ee76ea9f,5.63%,"14.73MiB / 20MiB",73.63%,"11.9MB / 11.3MB","0B / 0B",18
1741074291,6aa4039bac16,reverse-proxy-lb-1,6aa4039bac16,0.06%,"96.76MiB / 15.48GiB",0.61%,"24.8kB / 27.8kB","0B / 0B",38
1741074291,42b42bebec85,reverse-proxy-agent-1,42b42bebec85,38.97%,"2.609GiB / 15.48GiB",16.86%,"91.7MB / 11.1MB","0B / 0B",1431
1741074291,54ac5dd893ed,reverse-proxy-controller-1,54ac5dd893ed,1.52%,"773.5MiB / 15.48GiB",4.88%,"3.04MB / 83MB","0B / 0B",243
1741074291,1ff2b1317807,reverse-proxy-api-1,1ff2b1317807,0.07%,"94.94MiB / 400MiB",23.73%,"16.4kB / 12.5kB","0B / 0B",21
