Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741059354,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.10%,"95.43MiB / 15.48GiB",0.60%,"21.7MB / 24.2MB","0B / 0B",36
1741059354,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,1498.86%,"1.27GiB / 15.48GiB",8.21%,"93.9MB / 13.6MB","0B / 0B",444
1741059354,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,8.86%,"887.1MiB / 15.48GiB",5.60%,"3.28MB / 83.2MB","0B / 0B",247
1741059354,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,0.12%,"98.33MiB / 100MiB",98.33%,"11.3MB / 8MB","0B / 0B",60
1741059367,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,2.46%,"94.73MiB / 15.48GiB",0.60%,"22MB / 24.6MB","0B / 0B",38
1741059367,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,34.04%,"2.155GiB / 15.48GiB",13.92%,"94.1MB / 14MB","0B / 0B",1444
1741059367,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.66%,"887.9MiB / 15.48GiB",5.60%,"3.42MB / 83.2MB","0B / 0B",246
1741059367,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,7.96%,"96.48MiB / 100MiB",96.48%,"11.5MB / 8.1MB","0B / 0B",22
1741059380,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,4.65%,"94.65MiB / 15.48GiB",0.60%,"23.6MB / 26.3MB","0B / 0B",38
1741059380,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,39.11%,"2.177GiB / 15.48GiB",14.07%,"95MB / 15.1MB","0B / 0B",1454
1741059380,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.24%,"889.9MiB / 15.48GiB",5.62%,"3.6MB / 83.3MB","0B / 0B",246
1741059380,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,20.64%,"96.62MiB / 100MiB",96.62%,"12.2MB / 8.6MB","0B / 0B",26
1741059392,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,6.79%,"94.47MiB / 15.48GiB",0.60%,"26.6MB / 29.6MB","0B / 0B",38
1741059392,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,72.86%,"2.261GiB / 15.48GiB",14.61%,"96.6MB / 16.9MB","0B / 0B",1431
1741059392,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.63%,"891.5MiB / 15.48GiB",5.62%,"3.79MB / 83.4MB","0B / 0B",246
1741059392,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,34.27%,"96.62MiB / 100MiB",96.62%,"13.6MB / 9.57MB","0B / 0B",26
1741059405,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,8.85%,"94.44MiB / 15.48GiB",0.60%,"30.8MB / 34.3MB","0B / 0B",39
1741059405,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,56.58%,"2.278GiB / 15.48GiB",14.72%,"98.9MB / 19.5MB","0B / 0B",1430
1741059405,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.33%,"892.9MiB / 15.48GiB",5.63%,"3.96MB / 83.5MB","0B / 0B",246
1741059405,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,41.41%,"96.93MiB / 100MiB",96.93%,"15.6MB / 11MB","0B / 0B",32
1741059417,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,12.19%,"94.46MiB / 15.48GiB",0.60%,"36.5MB / 40.6MB","0B / 0B",39
1741059417,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,83.05%,"2.561GiB / 15.48GiB",16.55%,"102MB / 22.8MB","0B / 0B",1430
1741059417,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.44%,"893.9MiB / 15.48GiB",5.64%,"4.13MB / 83.5MB","0B / 0B",246
1741059417,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,60.22%,"97.26MiB / 100MiB",97.26%,"18.4MB / 13MB","0B / 0B",37
1741059430,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,16.58%,"94.95MiB / 15.48GiB",0.60%,"43.7MB / 48.8MB","0B / 0B",39
1741059430,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,100.65%,"2.7GiB / 15.48GiB",17.45%,"106MB / 27MB","0B / 0B",1430
1741059430,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.06%,"895.5MiB / 15.48GiB",5.65%,"4.31MB / 83.6MB","0B / 0B",246
1741059430,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,90.28%,"98.41MiB / 100MiB",98.41%,"22.3MB / 15.7MB","0B / 0B",50
1741059443,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.09%,"95.3MiB / 15.48GiB",0.60%,"48MB / 53.8MB","0B / 0B",39
1741059443,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,80.37%,"2.818GiB / 15.48GiB",18.20%,"109MB / 31MB","0B / 0B",1431
1741059443,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.13%,"896.5MiB / 15.48GiB",5.66%,"4.48MB / 83.6MB","0B / 0B",246
1741059443,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,0.10%,"98.81MiB / 100MiB",98.81%,"25.5MB / 17.9MB","0B / 0B",61
1741059456,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,16.55%,"96.96MiB / 15.48GiB",0.61%,"52MB / 58.4MB","0B / 0B",39
1741059456,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,73.06%,"3.16GiB / 15.48GiB",20.42%,"112MB / 35.5MB","0B / 0B",1430
1741059456,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,17.67%,"898.5MiB / 15.48GiB",5.67%,"4.67MB / 83.7MB","0B / 0B",246
1741059456,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,64.22%,"99.41MiB / 100MiB",99.41%,"27.5MB / 19.3MB","0B / 0B",62
1741059468,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.10%,"98.37MiB / 15.48GiB",0.62%,"56.4MB / 63.6MB","0B / 0B",39
1741059468,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,70.94%,"3.467GiB / 15.48GiB",22.40%,"115MB / 40.1MB","0B / 0B",1430
1741059468,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,4.86%,"899.8MiB / 15.48GiB",5.68%,"4.85MB / 83.7MB","0B / 0B",246
1741059468,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,85.87%,"99.46MiB / 100MiB",99.46%,"30.9MB / 21.7MB","0B / 0B",60
1741059481,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,60.69%,"101MiB / 15.48GiB",0.64%,"62.7MB / 70.8MB","0B / 0B",39
1741059481,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,43.90%,"3.8GiB / 15.48GiB",24.56%,"119MB / 44.7MB","0B / 0B",1439
1741059481,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,3.57%,"901.5MiB / 15.48GiB",5.69%,"5.03MB / 83.8MB","0B / 0B",247
1741059481,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,46.75%,"99.4MiB / 100MiB",99.40%,"34.4MB / 24.2MB","0B / 0B",60
1741059494,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,89.68%,"101.4MiB / 15.48GiB",0.64%,"70.6MB / 79.8MB","0B / 0B",39
1741059494,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,37.39%,"4.062GiB / 15.48GiB",26.25%,"123MB / 49.2MB","0B / 0B",1431
1741059494,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.83%,"902.8MiB / 15.48GiB",5.70%,"5.21MB / 83.8MB","0B / 0B",246
1741059494,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,101.64%,"97.75MiB / 100MiB",97.75%,"39.4MB / 27.7MB","0B / 0B",61
1741059506,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,16.38%,"100.1MiB / 15.48GiB",0.63%,"76.7MB / 86.9MB","0B / 0B",39
1741059506,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,40.67%,"4.383GiB / 15.48GiB",28.32%,"127MB / 53.9MB","0B / 0B",1430
1741059506,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,2.37%,"904.7MiB / 15.48GiB",5.71%,"5.39MB / 83.9MB","0B / 0B",246
1741059506,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,13.38%,"97.45MiB / 100MiB",97.45%,"43.2MB / 30.4MB","0B / 0B",60
1741059519,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.08%,"99.58MiB / 15.48GiB",0.63%,"79.4MB / 90MB","0B / 0B",39
1741059519,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,56.00%,"4.608GiB / 15.48GiB",29.77%,"130MB / 58.5MB","0B / 0B",1431
1741059519,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,2.23%,"906.2MiB / 15.48GiB",5.72%,"5.57MB / 83.9MB","0B / 0B",248
1741059519,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,29.98%,"97.35MiB / 100MiB",97.35%,"45.5MB / 32MB","0B / 0B",61
1741059532,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,7.09%,"99.86MiB / 15.48GiB",0.63%,"83.2MB / 94.5MB","0B / 0B",39
1741059532,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,58.63%,"4.805GiB / 15.48GiB",31.05%,"133MB / 63.1MB","0B / 0B",1430
1741059532,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.82%,"907.4MiB / 15.48GiB",5.73%,"5.74MB / 84MB","0B / 0B",246
1741059532,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,40.92%,"97.48MiB / 100MiB",97.48%,"47.9MB / 33.7MB","0B / 0B",61
1741059544,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,65.25%,"100.7MiB / 15.48GiB",0.64%,"89.2MB / 101MB","0B / 0B",39
1741059544,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,38.23%,"4.85GiB / 15.48GiB",31.34%,"137MB / 67.7MB","0B / 0B",1430
1741059544,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,2.05%,"909.7MiB / 15.48GiB",5.74%,"5.91MB / 84MB","0B / 0B",247
1741059544,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,102.73%,"97.9MiB / 100MiB",97.90%,"51.7MB / 36.3MB","0B / 0B",60
1741059556,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,96.02%,"101.5MiB / 15.48GiB",0.64%,"95.8MB / 109MB","0B / 0B",39
1741059556,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,34.67%,"4.858GiB / 15.48GiB",31.39%,"140MB / 71.9MB","0B / 0B",1430
1741059556,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.48%,"910.8MiB / 15.48GiB",5.75%,"6.08MB / 84.1MB","0B / 0B",247
1741059556,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,100.75%,"98.92MiB / 100MiB",98.92%,"56MB / 39.3MB","0B / 0B",60
1741059568,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,12.89%,"101.1MiB / 15.48GiB",0.64%,"104MB / 118MB","0B / 0B",39
1741059568,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,50.10%,"4.907GiB / 15.48GiB",31.70%,"144MB / 76.4MB","0B / 0B",1430
1741059568,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.36%,"912MiB / 15.48GiB",5.75%,"6.26MB / 84.1MB","0B / 0B",247
1741059568,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,66.60%,"99.36MiB / 100MiB",99.36%,"60.9MB / 42.8MB","0B / 0B",61
1741059580,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,1.77%,"99.56MiB / 15.48GiB",0.63%,"107MB / 121MB","0B / 0B",40
1741059580,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,53.52%,"4.991GiB / 15.48GiB",32.25%,"147MB / 80.8MB","0B / 0B",1430
1741059580,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.71%,"913MiB / 15.48GiB",5.76%,"6.43MB / 84.2MB","0B / 0B",247
1741059580,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,13.31%,"98.71MiB / 100MiB",98.71%,"62.7MB / 44.1MB","0B / 0B",61
1741059592,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.10%,"99.57MiB / 15.48GiB",0.63%,"110MB / 125MB","0B / 0B",40
1741059592,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,56.86%,"5.019GiB / 15.48GiB",32.43%,"150MB / 85.3MB","0B / 0B",1430
1741059592,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,2.36%,"893.7MiB / 15.48GiB",5.64%,"6.6MB / 84.2MB","0B / 0B",246
1741059592,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,0.11%,"98.71MiB / 100MiB",98.71%,"64.7MB / 45.5MB","0B / 0B",61
1741059604,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,16.09%,"100.6MiB / 15.48GiB",0.64%,"115MB / 131MB","0B / 0B",40
1741059604,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,35.92%,"5.02GiB / 15.48GiB",32.44%,"154MB / 90MB","0B / 0B",1430
1741059604,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,1.98%,"894.2MiB / 15.48GiB",5.64%,"6.77MB / 84.3MB","0B / 0B",244
1741059604,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,91.37%,"99.01MiB / 100MiB",99.01%,"68MB / 47.8MB","0B / 0B",60
1741059616,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,83.86%,"101.5MiB / 15.48GiB",0.64%,"121MB / 138MB","0B / 0B",40
1741059616,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,33.66%,"5.069GiB / 15.48GiB",32.75%,"157MB / 94.3MB","0B / 0B",1430
1741059616,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,2.01%,"895MiB / 15.48GiB",5.65%,"6.94MB / 84.3MB","0B / 0B",244
1741059616,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,100.15%,"99.35MiB / 100MiB",99.35%,"71.7MB / 50.4MB","0B / 0B",60
1741059628,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,58.80%,"100.5MiB / 15.48GiB",0.63%,"128MB / 146MB","0B / 0B",40
1741059628,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,38.42%,"5.069GiB / 15.48GiB",32.75%,"161MB / 98.5MB","0B / 0B",1430
1741059628,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,7.75%,"895.9MiB / 15.48GiB",5.65%,"7.12MB / 84.4MB","0B / 0B",244
1741059628,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,100.09%,"99.25MiB / 100MiB",99.25%,"76.5MB / 53.8MB","0B / 0B",60
1741059640,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,13.51%,"99.69MiB / 15.48GiB",0.63%,"134MB / 153MB","0B / 0B",40
1741059640,4315e9af0f39,reverse-proxy-agent-1,4315e9af0f39,42.04%,"5.069GiB / 15.48GiB",32.75%,"165MB / 103MB","0B / 0B",1430
1741059640,1733aa3fcfa2,reverse-proxy-controller-1,1733aa3fcfa2,3.60%,"897.7MiB / 15.48GiB",5.66%,"7.29MB / 84.4MB","0B / 0B",247
1741059640,2ca14a497f30,reverse-proxy-api-1,2ca14a497f30,91.75%,"99.02MiB / 100MiB",99.02%,"80.1MB / 56.4MB","0B / 0B",61
1741059652,de69f57e809b,reverse-proxy-lb-1,de69f57e809b,0.11%,"99.7MiB / 15.48GiB",0.63%,"137MB / 156MB","0B / 0B",40
