Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741052008,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052008,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,0.20%,"108MiB / 15.48GiB",0.68%,"369MB / 428MB","0B / 0B",40
1741052008,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,1268.57%,"2.387GiB / 15.48GiB",15.43%,"251MB / 197MB","0B / 0B",1486
1741052008,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,0.11%,"124.1MiB / 200MiB",62.04%,"238MB / 166MB","0B / 0B",21
1741052008,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,1.09%,"712.3MiB / 15.48GiB",4.49%,"22.4MB / 89MB","0B / 0B",251
1741052012,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052012,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,1.10%,"108MiB / 15.48GiB",0.68%,"369MB / 428MB","0B / 0B",40
1741052012,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,19.23%,"2.295GiB / 15.48GiB",14.83%,"251MB / 197MB","0B / 0B",1437
1741052012,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,22.64%,"124.1MiB / 200MiB",62.06%,"238MB / 166MB","0B / 0B",22
1741052012,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,0.67%,"712.5MiB / 15.48GiB",4.50%,"22.4MB / 89MB","0B / 0B",251
1741052017,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052017,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,2.00%,"108.2MiB / 15.48GiB",0.68%,"369MB / 428MB","0B / 0B",40
1741052017,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,30.18%,"2.258GiB / 15.48GiB",14.59%,"252MB / 197MB","0B / 0B",1448
1741052017,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,50.37%,"124.2MiB / 200MiB",62.12%,"238MB / 166MB","0B / 0B",25
1741052017,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,1.54%,"712.8MiB / 15.48GiB",4.50%,"22.5MB / 89MB","0B / 0B",251
1741052022,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052022,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,1.92%,"108.4MiB / 15.48GiB",0.68%,"369MB / 429MB","0B / 0B",40
1741052022,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,24.31%,"2.252GiB / 15.48GiB",14.55%,"252MB / 197MB","0B / 0B",1445
1741052022,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,49.10%,"124.4MiB / 200MiB",62.19%,"238MB / 167MB","0B / 0B",29
1741052022,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,1.34%,"695.6MiB / 15.48GiB",4.39%,"22.6MB / 89MB","0B / 0B",250
1741052026,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052026,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,1.99%,"108.7MiB / 15.48GiB",0.69%,"370MB / 429MB","0B / 0B",40
1741052026,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,21.61%,"2.256GiB / 15.48GiB",14.58%,"252MB / 198MB","0B / 0B",1441
1741052026,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,49.68%,"124.5MiB / 200MiB",62.25%,"239MB / 167MB","0B / 0B",29
1741052026,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,1.12%,"695.7MiB / 15.48GiB",4.39%,"22.6MB / 89MB","0B / 0B",250
1741052031,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052031,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,1.92%,"109.1MiB / 15.48GiB",0.69%,"370MB / 429MB","0B / 0B",40
1741052031,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,31.66%,"2.263GiB / 15.48GiB",14.62%,"252MB / 198MB","0B / 0B",1459
1741052031,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,49.34%,"124.4MiB / 200MiB",62.19%,"239MB / 167MB","0B / 0B",29
1741052031,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,1.06%,"696MiB / 15.48GiB",4.39%,"22.7MB / 89.1MB","0B / 0B",250
1741052034,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
1741052034,1ee72eb2c335,reverse-proxy-lb-1,1ee72eb2c335,1.75%,"109.2MiB / 15.48GiB",0.69%,"370MB / 430MB","0B / 0B",40
1741052034,1c2c635b61a2,reverse-proxy-agent-1,1c2c635b61a2,21.13%,"2.263GiB / 15.48GiB",14.62%,"252MB / 198MB","0B / 0B",1436
1741052034,3353e17d2b28,reverse-proxy-api-1,3353e17d2b28,51.25%,"126.4MiB / 200MiB",63.21%,"239MB / 167MB","0B / 0B",30
1741052034,18cdcc71f15e,reverse-proxy-controller-1,18cdcc71f15e,0.81%,"695.9MiB / 15.48GiB",4.39%,"22.7MB / 89.1MB","0B / 0B",249
1741052039,36f7a7491afe,reverse-proxy-cache-1,36f7a7491afe,0.00%,"13.55MiB / 20MiB",67.73%,"13.3kB / 11.4kB","0B / 0B",18
