Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741073618,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.45MiB / 20MiB",77.25%,"282MB / 264MB","0B / 0B",18
1741073618,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"99.73MiB / 15.48GiB",0.63%,"4.17MB / 5.19MB","0B / 0B",40
1741073618,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,111.14%,"2.81GiB / 15.48GiB",18.15%,"368MB / 367MB","0B / 0B",1430
1741073618,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.02%,"820.2MiB / 15.48GiB",5.18%,"21.8MB / 92.2MB","0B / 0B",251
1741073618,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.12%,"137.5MiB / 200MiB",68.76%,"2.78MB / 2.17MB","0B / 0B",26
1741073629,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,3.47%,"15.71MiB / 20MiB",78.55%,"284MB / 266MB","0B / 0B",18
1741073629,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.46%,"99.73MiB / 15.48GiB",0.63%,"4.19MB / 5.22MB","0B / 0B",40
1741073629,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,95.59%,"3.211GiB / 15.48GiB",20.75%,"371MB / 372MB","0B / 0B",1430
1741073629,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.92%,"820.8MiB / 15.48GiB",5.18%,"22MB / 92.3MB","0B / 0B",251
1741073629,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,4.59%,"153MiB / 200MiB",76.51%,"2.8MB / 2.18MB","0B / 0B",37
1741073641,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,8.80%,"15.57MiB / 20MiB",77.87%,"287MB / 269MB","0B / 0B",18
1741073641,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.15%,"99.72MiB / 15.48GiB",0.63%,"4.2MB / 5.23MB","0B / 0B",40
1741073641,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,69.24%,"3.445GiB / 15.48GiB",22.26%,"375MB / 377MB","0B / 0B",1430
1741073641,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.74%,"821.8MiB / 15.48GiB",5.19%,"22.1MB / 92.3MB","0B / 0B",251
1741073641,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,1.06%,"148.6MiB / 200MiB",74.30%,"2.8MB / 2.19MB","0B / 0B",23
1741073652,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.25%,"289MB / 271MB","0B / 0B",18
1741073652,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.12%,"99.7MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073652,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"270.2MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",46
1741073652,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,13.45%,"821.3MiB / 15.48GiB",5.18%,"22.3MB / 92.4MB","0B / 0B",240
1741073652,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073664,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.25%,"289MB / 271MB","0B / 0B",18
1741073664,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.7MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073664,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.11%,"270.2MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",46
1741073664,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.57%,"822.1MiB / 15.48GiB",5.19%,"22.3MB / 92.5MB","0B / 0B",239
1741073664,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073676,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.25%,"289MB / 271MB","0B / 0B",18
1741073676,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"99.7MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073676,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"270.2MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",46
1741073676,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.41%,"822.6MiB / 15.48GiB",5.19%,"22.3MB / 92.5MB","0B / 0B",237
1741073676,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073687,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.25%,"289MB / 271MB","0B / 0B",18
1741073687,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.71MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073687,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"270.2MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",46
1741073687,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.49%,"823.3MiB / 15.48GiB",5.19%,"22.3MB / 92.5MB","0B / 0B",237
1741073687,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073699,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.25%,"289MB / 271MB","0B / 0B",18
1741073699,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.71MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073699,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"270.2MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",46
1741073699,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.49%,"824.1MiB / 15.48GiB",5.20%,"22.4MB / 92.5MB","0B / 0B",237
1741073699,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073711,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073711,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.07%,"99.73MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073711,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073711,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.46%,"824.9MiB / 15.48GiB",5.20%,"22.4MB / 92.7MB","0B / 0B",237
1741073711,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073722,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073722,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.73MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073722,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.07%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073722,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.55%,"825.8MiB / 15.48GiB",5.21%,"22.4MB / 92.7MB","0B / 0B",237
1741073722,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073734,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073734,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.11%,"99.74MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073734,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073734,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.46%,"826.7MiB / 15.48GiB",5.22%,"22.4MB / 92.7MB","0B / 0B",239
1741073734,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073745,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073745,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.76MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073745,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.05%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073745,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.62%,"827.6MiB / 15.48GiB",5.22%,"22.4MB / 92.7MB","0B / 0B",239
1741073745,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073758,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073758,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.07%,"99.76MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073758,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073758,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.36%,"828.2MiB / 15.48GiB",5.23%,"22.4MB / 92.7MB","0B / 0B",239
1741073758,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073770,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.25MiB / 20MiB",76.23%,"289MB / 271MB","0B / 0B",18
1741073770,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"99.79MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073770,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073770,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.48%,"828.8MiB / 15.48GiB",5.23%,"22.4MB / 92.7MB","0B / 0B",239
1741073770,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073781,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073781,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.15%,"99.79MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073781,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.10%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073781,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.46%,"829.7MiB / 15.48GiB",5.24%,"22.4MB / 92.7MB","0B / 0B",239
1741073781,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073793,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073793,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.15%,"99.79MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073793,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.09%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073793,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.43%,"791.8MiB / 15.48GiB",5.00%,"22.5MB / 92.7MB","0B / 0B",236
1741073793,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.07%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073805,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073805,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.8MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073805,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.12%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073805,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.59%,"792.4MiB / 15.48GiB",5.00%,"22.5MB / 92.7MB","0B / 0B",236
1741073805,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073816,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073816,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"99.79MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073816,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.09%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073816,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.42%,"792.9MiB / 15.48GiB",5.00%,"22.5MB / 92.7MB","0B / 0B",236
1741073816,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
1741073828,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.24MiB / 20MiB",76.21%,"289MB / 271MB","0B / 0B",18
1741073828,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"99.79MiB / 15.48GiB",0.63%,"4.2MB / 5.24MB","0B / 0B",40
1741073828,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"269MiB / 15.48GiB",1.70%,"378MB / 380MB","0B / 0B",36
1741073828,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.47%,"793.5MiB / 15.48GiB",5.01%,"22.5MB / 92.7MB","0B / 0B",236
1741073828,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"148.6MiB / 200MiB",74.30%,"2.81MB / 2.19MB","0B / 0B",23
