Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741066067,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,0.00%,"13.8MiB / 20MiB",69.00%,"1.17kB / 0B","0B / 0B",18
1741066067,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,1518.41%,"1.585GiB / 15.48GiB",10.24%,"82.5MB / 546kB","0B / 0B",470
1741066067,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.19%,"91.93MiB / 15.48GiB",0.58%,"1.32kB / 0B","0B / 0B",38
1741066067,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.11%,"79.94MiB / 200MiB",39.97%,"1.52kB / 0B","0B / 0B",20
1741066067,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,14.39%,"871.8MiB / 15.48GiB",5.50%,"2.04MB / 82.8MB","0B / 0B",242
1741066080,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,1.58%,"14.61MiB / 20MiB",73.07%,"276kB / 259kB","0B / 0B",18
1741066080,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,62.63%,"2.013GiB / 15.48GiB",13.01%,"82.7MB / 887kB","0B / 0B",929
1741066080,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.44%,"92.82MiB / 15.48GiB",0.59%,"35.6kB / 43.5kB","0B / 0B",38
1741066080,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.22%,"89MiB / 200MiB",44.50%,"23.1kB / 14.9kB","0B / 0B",28
1741066080,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,4.04%,"875.1MiB / 15.48GiB",5.52%,"2.2MB / 82.9MB","0B / 0B",241
1741066092,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,2.82%,"15.29MiB / 20MiB",76.45%,"1.51MB / 1.43MB","0B / 0B",18
1741066092,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,42.66%,"2.079GiB / 15.48GiB",13.43%,"83.7MB / 2.04MB","0B / 0B",945
1741066092,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.54%,"93.25MiB / 15.48GiB",0.59%,"69.1kB / 85.4kB","0B / 0B",38
1741066092,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,74.13%,"87.5MiB / 200MiB",43.75%,"51.5kB / 32.8kB","0B / 0B",29
1741066092,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,7.31%,"879MiB / 15.48GiB",5.55%,"2.37MB / 83MB","0B / 0B",242
1741066105,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.99%,"15.68MiB / 20MiB",78.40%,"3.6MB / 3.41MB","0B / 0B",18
1741066105,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,67.18%,"2.102GiB / 15.48GiB",13.58%,"85.3MB / 3.88MB","0B / 0B",920
1741066105,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.15%,"93.69MiB / 15.48GiB",0.59%,"151kB / 188kB","0B / 0B",38
1741066105,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,11.96%,"87.11MiB / 200MiB",43.55%,"103kB / 78.8kB","0B / 0B",30
1741066105,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.86%,"881.6MiB / 15.48GiB",5.56%,"2.55MB / 83MB","0B / 0B",239
1741066117,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.77%,"16.7MiB / 20MiB",83.50%,"6.39MB / 6.07MB","0B / 0B",18
1741066117,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,58.05%,"2.133GiB / 15.48GiB",13.78%,"87.4MB / 6.23MB","0B / 0B",920
1741066117,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.29%,"94.87MiB / 15.48GiB",0.60%,"289kB / 361kB","0B / 0B",38
1741066117,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,99.06%,"94.5MiB / 200MiB",47.25%,"201kB / 149kB","0B / 0B",33
1741066117,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.68%,"884.2MiB / 15.48GiB",5.58%,"2.72MB / 83.1MB","0B / 0B",239
1741066129,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.06%,"18.91MiB / 20MiB",94.55%,"9.55MB / 9.06MB","0B / 0B",18
1741066129,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,45.91%,"2.271GiB / 15.48GiB",14.68%,"89.7MB / 8.88MB","0B / 0B",920
1741066129,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.27%,"96.39MiB / 15.48GiB",0.61%,"470kB / 593kB","0B / 0B",38
1741066129,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,99.29%,"96.92MiB / 200MiB",48.46%,"348kB / 231kB","0B / 0B",30
1741066129,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,3.09%,"886.5MiB / 15.48GiB",5.59%,"2.9MB / 83.1MB","0B / 0B",242
1741066142,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.06%,"17.82MiB / 20MiB",89.12%,"12.9MB / 12.2MB","0B / 0B",18
1741066142,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,38.11%,"2.447GiB / 15.48GiB",15.81%,"92.2MB / 11.6MB","0B / 0B",920
1741066142,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.10%,"95.52MiB / 15.48GiB",0.60%,"558kB / 694kB","0B / 0B",38
1741066142,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.12%,"95.95MiB / 200MiB",47.97%,"379kB / 297kB","0B / 0B",29
1741066142,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,4.69%,"888.8MiB / 15.48GiB",5.61%,"3.08MB / 83.2MB","0B / 0B",241
1741066154,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.61%,"18.4MiB / 20MiB",92.01%,"16MB / 15.2MB","0B / 0B",18
1741066154,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,50.37%,"2.502GiB / 15.48GiB",16.17%,"94.5MB / 14.3MB","0B / 0B",920
1741066154,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.24%,"95.99MiB / 15.48GiB",0.61%,"726kB / 908kB","0B / 0B",38
1741066154,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.98%,"96.17MiB / 200MiB",48.09%,"507kB / 377kB","0B / 0B",30
1741066154,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.48%,"890.1MiB / 15.48GiB",5.62%,"3.25MB / 83.2MB","0B / 0B",240
1741066167,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.89%,"18.76MiB / 20MiB",93.81%,"19.6MB / 18.6MB","0B / 0B",18
1741066167,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,23.80%,"2.531GiB / 15.48GiB",16.35%,"97.2MB / 17.2MB","0B / 0B",921
1741066167,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.27%,"98.46MiB / 15.48GiB",0.62%,"876kB / 1.1MB","0B / 0B",38
1741066167,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,96.81%,"96.17MiB / 200MiB",48.08%,"626kB / 448kB","0B / 0B",28
1741066167,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.12%,"891.4MiB / 15.48GiB",5.62%,"3.43MB / 83.3MB","0B / 0B",240
1741066179,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.97%,"17.78MiB / 20MiB",88.91%,"22.9MB / 21.7MB","0B / 0B",18
1741066179,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,33.20%,"2.557GiB / 15.48GiB",16.52%,"99.7MB / 20MB","0B / 0B",920
1741066179,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.07%,"97.59MiB / 15.48GiB",0.62%,"967kB / 1.21MB","0B / 0B",38
1741066179,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.10%,"96.32MiB / 200MiB",48.16%,"659kB / 516kB","0B / 0B",31
1741066179,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.98%,"881.1MiB / 15.48GiB",5.56%,"3.63MB / 83.4MB","0B / 0B",239
1741066191,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.62%,"17.83MiB / 20MiB",89.16%,"26.5MB / 25.1MB","0B / 0B",18
1741066191,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,31.25%,"2.669GiB / 15.48GiB",17.25%,"102MB / 23MB","0B / 0B",920
1741066191,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.08%,"97.61MiB / 15.48GiB",0.62%,"1.08MB / 1.35MB","0B / 0B",38
1741066191,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.10%,"96.38MiB / 200MiB",48.19%,"736kB / 576kB","0B / 0B",31
1741066191,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,7.42%,"882.5MiB / 15.48GiB",5.57%,"3.82MB / 83.5MB","0B / 0B",240
1741066204,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.53%,"17.94MiB / 20MiB",89.71%,"29.6MB / 28.1MB","0B / 0B",18
