DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-26 05:28:52,20,53,0,1027.113,74.796,26.5,82.302,2181,0,0,4.321,15.925
2025-02-26 05:28:54,20,39,0,1023.385,61.171,19.5,82.231,1603.5,0,0,0.487,8.59
2025-02-26 05:28:56,20,40,0,1003.45,66.221,20,82.525,1650.5,0,0,0.675,9.325
2025-02-26 05:28:58,20,40,0,1005.225,56.253,20,82.075,1641.5,0,0,0.65,11.875
2025-02-26 05:29:00,20,43,0,1003.186,71.145,21.5,82.488,1773.5,0,0,0.535,9.767
2025-02-26 05:29:02,20,38,0,1018.395,67.567,19,82.368,1565,0,0,0.5,9.447
2025-02-26 05:29:04,36,39,0,1015.872,63.713,19.5,82.513,1609,0,0,0.59,8.487
2025-02-26 05:29:06,40,77,0,1011.247,64.344,38.5,82.195,3164.5,0,0,0.468,9.506
2025-02-26 05:29:08,40,78,0,1009.641,74.234,39,82.103,3202,0,0,0.487,9.974
2025-02-26 05:29:10,40,81,0,1022.358,61.842,40.5,82.086,3324.5,0,0,0.469,11.099
2025-02-26 05:29:12,40,79,0,997.835,76.304,39.5,82.43,3256,0,0,0.506,10.367
2025-02-26 05:29:14,40,78,0,1021.423,67.143,39,82.397,3213.5,0,0,0.449,12.308
2025-02-26 05:29:16,40,79,0,1018.43,62.755,39.5,82.38,3254,0,0,0.506,10.013
2025-02-26 05:29:18,40,77,0,1005.922,68.242,38.5,82.429,3173.5,0,0,1.052,9.922
2025-02-26 05:29:20,60,96,0,1014.865,67.488,48,82.188,3945,0,0,0.771,12.312
2025-02-26 05:29:22,60,117,0,1000.658,66.069,58.5,82.145,4805.5,0,0,0.376,11.974
2025-02-26 05:29:24,60,178,0,1015.91,66.282,89,82.247,7320,0,0,0.461,1.343
2025-02-26 05:29:26,60,118,0,1010.432,65.808,59,82.314,4856.5,0,0,0.398,11.076
2025-02-26 05:29:28,60,120,0,1012.142,58.179,60,82.217,4933,0,0,0.383,11.308
