DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-26 07:08:11,10,20,0,996.25,68.893,10,81,810,0,0,4.4,9.2
2025-02-26 07:08:13,10,38,0,998.789,60.346,19,81,1539,0,0,0.5,1
2025-02-26 07:08:15,10,21,0,981.238,72.398,10.5,81.286,853.5,0,0,0.667,1.571
2025-02-26 07:08:17,10,20,0,1002.25,70.138,10,83,830,0,0,0.35,0.95
2025-02-26 07:08:19,10,21,0,1032.095,69.032,10.5,83,871.5,0,0,0.524,1
2025-02-26 07:08:21,10,20,0,990.4,53.26,10,82.7,827,0,0,1.05,2.05
2025-02-26 07:08:23,20,29,0,1013.793,64.715,14.5,82,1189,0,0,0.379,1.034
2025-02-26 07:08:25,20,40,0,1007.025,66.003,20,82,1640,0,0,0.525,1
2025-02-26 07:08:27,20,39,0,988.667,63.582,19.5,82,1599,0,0,0.564,1.821
2025-02-26 07:08:29,20,40,0,1014.6,56.295,20,82,1640,0,0,0.525,1.175
2025-02-26 07:08:31,20,39,0,1001.385,64.178,19.5,82,1599,0,0,0.564,1.256
2025-02-26 07:08:33,20,43,0,990.209,60.3,21.5,82.186,1767,0,0,0.512,2.116
2025-02-26 07:08:35,20,39,0,998.103,59.114,19.5,83,1618.5,0,0,2.205,2.795
2025-02-26 07:08:37,30,41,0,1009.146,59.959,20.5,83,1701.5,0,0,0.366,0.976
2025-02-26 07:08:39,30,58,0,991.155,71.914,29,83,2407,0,0,0.448,1.086
2025-02-26 07:08:41,30,60,0,1002.133,62.171,30,83,2490,0,0,0.433,0.917
2025-02-26 07:08:43,30,59,0,1007.898,58.313,29.5,83,2448.5,0,0,0.508,0.932
2025-02-26 07:08:45,30,87,0,1006.575,57.279,43.5,83,3610.5,0,0,0.391,0.885
2025-02-26 07:08:47,30,61,0,999.508,60.324,30.5,82,2501,0,0,0.459,1.164
2025-02-26 07:08:49,30,59,0,1007.424,59.225,29.5,82,2419,0,0,0.492,0.864
2025-02-26 07:08:51,39,61,0,1004.639,70.496,30.5,82,2501,0,0,0.41,0.984
2025-02-26 07:08:53,40,78,0,1001.859,65.935,39,82,3198,0,0,0.372,0.936
2025-02-26 07:08:55,40,81,0,1003.593,71.594,40.5,82,3321,0,0,0.444,0.84
2025-02-26 07:08:57,40,78,0,1011.372,66.884,39,82.103,3202,0,0,0.423,1.064
2025-02-26 07:08:59,40,81,0,996.333,66.689,40.5,83.975,3401,0,0,0.531,0.827
2025-02-26 07:09:01,40,81,0,998.099,70.174,40.5,84,3402,0,0,0.481,1.012
2025-02-26 07:09:03,40,79,0,1001,59.794,39.5,83.899,3314,0,0,0.443,0.949
2025-02-26 07:09:05,40,80,0,1006.9,70.476,40,82.025,3281,0,0,0.5,1.038
2025-02-26 07:09:07,50,89,0,1006.034,63.559,44.5,82,3649,0,0,0.438,0.843
2025-02-26 07:09:09,50,96,0,1009.49,65.472,48,82.083,3940,0,0,0.417,1.01
2025-02-26 07:09:11,50,99,0,1002.343,64.528,49.5,83.97,4156.5,0,0,0.455,0.96
2025-02-26 07:09:13,50,102,0,1014.382,66.801,51,84,4284,0,0,0.412,0.843
2025-02-26 07:09:15,50,159,0,997.497,67.057,79.5,83.975,6676,0,0,0.409,0.937
2025-02-26 07:09:17,50,100,0,995.13,72.01,50,83.01,4150.5,0,0,0.41,0.89
2025-02-26 07:09:19,50,100,0,1003.27,62.855,50,83,4150,0,0,0.42,0.95
2025-02-26 07:09:21,60,113,0,1007.124,68.963,56.5,83,4689.5,0,0,0.389,0.876
2025-02-26 07:09:23,60,125,0,1012.448,61.965,62.5,83,5187.5,0,0,0.344,0.944
2025-02-26 07:09:25,60,119,0,1009.756,57.191,59.5,83,4938.5,0,0,0.445,0.815
2025-02-26 07:09:27,60,118,0,1006.898,63.312,59,83,4897,0,0,0.407,0.924
2025-02-26 07:09:29,60,122,0,1003.016,68.093,61,83,5063,0,0,0.344,0.762
2025-02-26 07:09:31,60,115,0,1006.217,63.148,57.5,83,4772.5,0,0,0.426,0.8
2025-02-26 07:09:33,60,121,0,1000.843,65.742,60.5,82.884,5014.5,0,0,0.405,1.157
2025-02-26 07:09:35,70,121,0,1004.05,58.832,60.5,82,4961,0,0,0.405,0.81
2025-02-26 07:09:37,70,140,0,1007.486,68.979,70,82,5740,0,0,0.364,0.779
2025-02-26 07:09:39,70,136,0,1004.794,64.016,68,82.007,5576.5,0,0,0.301,0.993
2025-02-26 07:09:41,70,144,0,998.229,67.359,72,82,5904,0,0,0.333,0.792
2025-02-26 07:09:43,70,141,0,992.759,60.162,70.5,82,5781,0,0,0.404,0.823
2025-02-26 07:09:45,70,143,0,995.056,70.67,71.5,82.07,5868,0,0,0.399,1.182
2025-02-26 07:09:47,70,246,0,1004.862,63.667,123,83,10209,0,0,0.37,0.748
2025-02-26 07:09:49,80,151,0,1004.695,65.505,75.5,83,6266.5,0,0,0.364,0.808
2025-02-26 07:09:51,80,158,0,992.424,66.166,79,82.722,6535,0,0,0.361,0.829
2025-02-26 07:09:53,80,160,0,1001.244,61.455,80,82,6560,0,0,0.388,0.781
2025-02-26 07:09:55,80,161,0,1002.429,67.464,80.5,82,6601,0,0,0.317,0.739
2025-02-26 07:09:57,80,163,0,995.368,62.079,81.5,82.252,6703.5,0,0,0.276,1.233
2025-02-26 07:09:59,80,161,0,992.453,68.363,80.5,83,6681.5,0,0,0.311,0.795
2025-02-26 07:10:01,80,160,0,998.994,61.516,80,83,6640,0,0,0.631,1.137
2025-02-26 07:10:03,81,160,0,1004.381,59.388,80,82.737,6619,0,0,0.269,0.738
2025-02-26 07:10:05,90,176,0,997.858,60.529,88,82,7216,0,0,0.307,0.67
