DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 03:41:59,10,22,0,990.455,54.113,11,82,902,0,0,4.045,8.455
2025-02-28 03:42:01,10,20,0,1005.85,45.946,10,82,820,0,0,0.5,1.05
2025-02-28 03:42:03,10,20,0,1028.45,75.887,10,80.95,809.5,0,0,0.5,1.5
2025-02-28 03:42:05,15,22,0,987.091,56.767,11,79,869,0,0,0.727,1.091
2025-02-28 03:42:07,20,38,0,1015.921,66.99,19,79,1501,0,0,1.158,1.763
2025-02-28 03:42:09,20,41,0,1007.634,58.271,20.5,79.951,1639,0,0,0.585,1.341
2025-02-28 03:42:11,20,39,0,1006.359,62.667,19.5,82,1599,0,0,0.538,1.051
2025-02-28 03:42:13,29,42,0,993.286,59.332,21,82,1722,0,0,0.452,1
2025-02-28 03:42:15,30,48,0,1027.104,66.873,24,82.125,1971,0,0,0.542,1.271
2025-02-28 03:42:17,30,60,0,993.567,60.728,30,83,2490,0,0,0.4,0.967
2025-02-28 03:42:19,30,59,0,1013.441,63.455,29.5,83,2448.5,0,0,0.458,0.983
2025-02-28 03:42:21,38,62,0,1002.532,52.454,31,82.871,2569,0,0,0.484,1.048
2025-02-28 03:42:23,40,73,0,1003.068,59.49,36.5,82,2993,0,0,0.479,0.863
2025-02-28 03:42:25,40,79,0,1012.342,70.647,39.5,82,3239,0,0,0.443,0.772
2025-02-28 03:42:27,40,76,0,1012.079,69.302,38,82.013,3116.5,0,0,0.355,1.342
2025-02-28 03:42:29,50,137,0,1014.336,64.026,68.5,82.022,5618.5,0,0,0.292,1.015
2025-02-28 03:42:31,50,96,0,1012.719,68.732,48,82,3936,0,0,0.385,0.875
2025-02-28 03:42:33,50,104,0,999.288,62.385,52,82.269,4278,0,0,0.279,0.74
2025-02-28 03:42:35,50,97,0,992.113,67.614,48.5,83,4025.5,0,0,0.278,0.68
2025-02-28 03:42:37,60,112,0,998.411,66.398,56,83,4648,0,0,0.393,0.75
2025-02-28 03:42:39,60,119,0,1006.134,60.244,59.5,82.756,4924,0,0,0.403,1.134
2025-02-28 03:42:41,60,124,0,991.75,69.037,62,82,5084,0,0,0.355,0.734
2025-02-28 03:42:43,60,118,0,1000.28,65.842,59,82,4838,0,0,0.364,0.695
2025-02-28 03:42:45,70,130,0,1009.223,56.953,65,82.338,5352,0,0,0.415,1.062
2025-02-28 03:42:47,70,137,0,1007.883,62.831,68.5,83,5685.5,0,0,0.358,0.796
2025-02-28 03:42:49,70,142,0,998.944,64.357,71,83,5893,0,0,0.359,0.732
2025-02-28 03:42:51,70,141,0,1004.496,58.852,70.5,82.702,5830.5,0,0,0.362,0.78
2025-02-28 03:42:53,80,146,0,995.479,66.663,73,82,5986,0,0,0.404,0.795
2025-02-28 03:42:55,80,165,0,1000.2,68.592,82.5,82,6765,0,0,0.321,0.733
2025-02-28 03:42:57,80,158,0,1002.835,60.795,79,82.013,6479,0,0,0.348,0.867
2025-02-28 03:42:59,80,159,0,1004.138,57.801,79.5,82,6519,0,0,0.415,0.774
2025-02-28 03:43:01,90,211,0,994.043,66.37,105.5,82,8651,0,0,0.322,0.668
2025-02-28 03:43:03,90,179,0,999.804,64.961,89.5,81.832,7324,0,0,0.285,0.704
2025-02-28 03:43:05,90,181,0,1001.492,62.369,90.5,81,7330.5,0,0,0.293,0.685
2025-02-28 03:43:07,95,183,0,1001.208,63.161,91.5,81,7411.5,0,0,0.328,0.765
2025-02-28 03:43:09,100,195,0,996.913,58.803,97.5,81.231,7920,0,0,0.308,0.708
2025-02-28 03:43:11,100,198,0,1001.338,59.602,99,82,8118,0,0,0.333,0.722
2025-02-28 03:43:13,100,199,0,1013.347,60.551,99.5,82,8159,0,0,0.296,0.663
2025-02-28 03:43:15,104,196,0,994.403,64.758,98,82.189,8054.5,0,0,0.357,0.704
2025-02-28 03:43:17,110,215,0,1008.614,66.625,107.5,83,8922.5,0,0,0.27,0.651
2025-02-28 03:43:19,110,219,0,1004.845,63.256,109.5,83,9088.5,0,0,0.315,0.621
2025-02-28 03:43:21,110,221,0,997.833,65.629,110.5,82.824,9152,0,0,0.281,0.71
2025-02-28 03:43:23,115,219,0,1002.055,66.922,109.5,82,8979,0,0,0.352,0.79
2025-02-28 03:43:25,120,236,0,993.203,66.356,118,82,9676,0,0,0.297,0.631
2025-02-28 03:43:27,120,236,0,1006.907,68.362,118,82.025,9679,0,0,0.318,0.792
2025-02-28 03:43:29,120,239,0,1004.51,67.23,119.5,82,9799,0,0,0.218,0.565
2025-02-28 03:43:31,124,278,0,1002.906,67.356,139,82,11398,0,0,0.205,0.54
2025-02-28 03:43:33,130,350,0,1004.643,63.201,175,82,14350,0,0,0.229,0.554
2025-02-28 03:43:35,130,260,0,995.112,66.907,130,82,10660,0,0,0.204,0.562
2025-02-28 03:43:37,130,261,0,997.751,62.486,130.5,82,10701,0,0,0.222,0.586
2025-02-28 03:43:39,139,259,0,1004.691,57.881,129.5,82.375,10667.5,0,0,0.274,0.923
2025-02-28 03:43:41,140,281,0,1008.819,64.471,140.5,83,11661.5,0,0,0.203,0.498
2025-02-28 03:43:43,140,279,0,995.43,62.62,139.5,83,11578.5,0,0,0.183,0.534
2025-02-28 03:43:45,140,283,0,998.777,67.954,141.5,83,11744.5,0,0,0.251,0.597
2025-02-28 03:43:47,150,282,0,1004.482,70.388,141,83,11703,0,0,0.241,0.511
2025-02-28 03:43:49,150,300,0,1001.377,69.461,150,83,12450,0,0,0.29,0.59
2025-02-28 03:43:51,150,307,0,999.013,65.332,153.5,82.231,12622.5,0,0,0.218,0.55
2025-02-28 03:43:53,150,298,0,997.446,65.074,149,81,12069,0,0,0.208,0.433
2025-02-28 03:43:55,159,308,0,997.539,64.602,154,81,12474,0,0,0.179,0.481
2025-02-28 03:43:57,160,312,0,996.942,70.493,156,81.381,12695.5,0,0,0.25,0.712
2025-02-28 03:43:59,160,318,0,1000.522,64.71,159,82,13038,0,0,0.226,0.525
2025-02-28 03:44:01,160,318,0,1000.296,69.45,159,82,13038,0,0,0.27,0.531
2025-02-28 03:44:03,170,426,0,997.146,60.872,213,82,17466,0,0,0.256,0.552
2025-02-28 03:44:06,170,352,0,1008.102,65.028,176,82,14432,0,0,0.227,0.506
2025-02-28 03:44:08,170,339,0,996.13,65.705,169.5,82,13899,0,0,0.195,0.46
2025-02-28 03:44:10,170,337,0,1005.967,62.959,168.5,81.418,13719,0,0,0.172,0.65
2025-02-28 03:44:12,180,349,0,1003.35,68.191,174.5,80,13960,0,0,0.203,0.481
2025-02-28 03:44:14,180,360,0,997.775,66.572,180,80,14400,0,0,0.217,0.497
2025-02-28 03:44:16,180,363,0,1000.697,64.368,181.5,80.926,14688,0,0,0.259,0.678
2025-02-28 03:44:18,180,360,0,998.858,64.419,180,83,14940,0,0,0.186,0.469
2025-02-28 03:44:20,190,372,0,998.003,60.173,186,83,15438,0,0,0.255,0.554
2025-02-28 03:44:22,190,377,0,996.745,68.268,188.5,82.7,15589,0,0,0.236,1.024
2025-02-28 03:44:24,190,378,0,1004.545,66.324,189,82,15498,0,0,0.175,0.418
2025-02-28 03:44:26,190,382,0,1002.272,67.759,191,82,15662,0,0,0.191,0.44
