DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-25 08:16:42,3,3,0,2855.667,93.024,1.5,76.333,114.5,0,0,8,1768
2025-02-25 08:16:44,3,3,0,2646,55.684,1.5,76.667,115,0,0,0.667,1598.333
2025-02-25 08:16:46,3,3,0,2262.667,243.163,1.5,78,117,0,0,0.333,1255
2025-02-25 08:16:48,6,2,0,2007,292,1,78.5,78.5,0,0,0.5,957.5
2025-02-25 08:16:50,6,2,0,2139,215,1,78,78,0,0,1,1130
2025-02-25 08:16:52,6,3,0,3966.667,182.723,1.5,77,115.5,0,0,0.333,2956
2025-02-25 08:16:54,6,4,0,3696,880.69,2,77.5,155,0,0,1,2717.75
2025-02-25 08:16:56,7,6,0,4151.333,440.209,3,77.667,233,0,0,0.833,1857.5
2025-02-25 08:16:58,9,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:17:00,9,2,0,4625.5,510.5,1,77.5,77.5,0,0,1,3682
2025-02-25 08:17:02,9,5,0,5651.8,399.236,2.5,76,190,0,0,0.6,4651.2
2025-02-25 08:17:04,9,2,0,7097.5,860.5,1,76,76,0,0,0.5,6126.5
2025-02-25 08:17:06,10,3,0,5114.333,188.291,1.5,77,115.5,0,0,0.667,4160
2025-02-25 08:17:08,12,4,0,5261,207.862,2,77,154,0,0,0.75,4304
2025-02-25 08:17:10,12,2,0,6567.5,502.5,1,76,76,0,0,1,5612.5
2025-02-25 08:17:12,12,2,0,5713.5,129.5,1,77.5,77.5,0,0,0.5,4716
2025-02-25 08:17:14,12,4,0,7372.75,515.681,2,77,154,0,0,0.75,6384.25
2025-02-25 08:17:16,13,5,0,8378.6,1030.297,2.5,76.8,192,0,0,1,7365.4
2025-02-25 08:17:18,15,1,0,5932,0,0.5,76,38,0,0,1,5012
2025-02-25 08:17:20,15,2,0,8236,19,1,76.5,76.5,0,0,0.5,7286.5
2025-02-25 08:17:22,15,4,0,7517,257.677,2,76.5,153,0,0,0.25,6531.75
2025-02-25 08:17:24,15,3,0,8589.667,1316.215,1.5,76.333,114.5,0,0,1,7680.667
2025-02-25 08:17:26,18,6,0,9156,1084.235,3,75.667,227,0,0,0.5,6847.833
2025-02-25 08:17:28,18,3,0,11477.333,1004.991,1.5,76.333,114.5,0,0,0.667,8882
2025-02-25 08:17:30,18,3,0,9027.667,539.84,1.5,76.667,115,0,0,1,6453.667
2025-02-25 08:17:32,18,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:17:34,18,3,0,10822,985.68,1.5,76.667,115,0,0,0.667,9308.333
2025-02-25 08:17:36,21,5,0,12128.4,1566.185,2.5,76.6,191.5,0,0,0.4,10799.4
2025-02-25 08:17:38,21,2,0,11290.5,1160.5,1,76.5,76.5,0,0,0.5,10238
2025-02-25 08:17:40,21,5,0,12604.8,1103.794,2.5,76.4,191,0,0,0.4,11585.4
2025-02-25 08:17:42,21,3,0,11868.667,513.595,1.5,76.667,115,0,0,0.667,10857.333
2025-02-25 08:17:44,21,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:17:46,24,2,0,9977,1032,1,75.5,75.5,0,0,0.5,9052.5
2025-02-25 08:17:48,24,4,0,13618.75,669.716,2,76.5,153,0,0,0.25,12636
2025-02-25 08:17:50,24,7,0,14290.429,1650.576,3.5,76.714,268.5,0,0,0.857,13299.571
2025-02-25 08:17:52,24,4,0,13135.75,602.025,2,75.25,150.5,0,0,1,12067.75
2025-02-25 08:17:54,24,3,0,12429,844.477,1.5,77,115.5,0,0,0,11436
2025-02-25 08:17:56,27,3,0,12617.333,977.038,1.5,76.667,115,0,0,0.333,10039
2025-02-25 08:17:58,27,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:18:00,27,2,0,16229.5,340.5,1,76,76,0,0,0.5,13652.5
2025-02-25 08:18:02,27,2,0,15546,1763,1,76,76,0,0,0.5,12991.5
2025-02-25 08:18:04,30,5,0,15684.2,1567.484,2.5,76.4,191,0,0,1,13145.6
2025-02-25 08:18:06,30,7,0,16866.429,1145.136,3.5,77.571,271.5,0,0,0.714,14332
2025-02-25 08:18:08,30,6,0,17120.5,1942.819,3,77.167,231.5,0,0,0.5,14508.833
2025-02-25 08:18:10,30,3,0,16188.667,1899.762,1.5,77,115.5,0,0,0,14149.333
2025-02-25 08:18:12,30,3,0,15159,2608.843,1.5,77,115.5,0,0,0.667,14140
2025-02-25 08:18:14,33,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:18:16,33,2,0,14186.5,26.5,1,76,76,0,0,0.5,13260
2025-02-25 08:18:18,33,1,0,16744,0,0.5,77,38.5,0,0,0,15651
2025-02-25 08:18:20,33,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:18:22,33,2,0,17241.5,22.5,1,76.5,76.5,0,0,0,16313
2025-02-25 08:18:24,36,3,0,19955,783.493,1.5,76.333,114.5,0,0,0,18957.667
2025-02-25 08:18:26,36,1,0,19169,0,0.5,77,38.5,0,0,1,18176
2025-02-25 08:18:28,36,12,0,21872,2233.994,6,77.583,465.5,0,0,0.583,19860.167
2025-02-25 08:18:30,36,6,0,22492.667,1497.359,3,76.833,230.5,0,0,0.333,20003.833
2025-02-25 08:18:32,39,4,0,20791,3705.426,2,75.5,151,0,0,0.75,18270.75
2025-02-25 08:18:34,39,3,0,23689,2309.056,1.5,77.333,116,0,0,1,21166.667
2025-02-25 08:18:36,39,5,0,18490.8,3700.586,2.5,77.2,193,0,0,0.4,15967.2
2025-02-25 08:18:38,39,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:18:40,39,4,0,16422.75,980.902,2,76.25,152.5,0,0,1,14290.75
2025-02-25 08:18:42,42,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:18:44,42,3,0,19641,1070.56,1.5,77.667,116.5,0,0,0.333,17666
2025-02-25 08:18:46,42,7,0,19792.429,1713.566,3.5,75.714,265,0,0,0.143,18619.143
2025-02-25 08:18:48,42,1,0,18185,0,0.5,76,38,0,0,1,17239
2025-02-25 08:18:50,42,5,0,19176,1441.365,2.5,77.2,193,0,0,0.6,18182.6
2025-02-25 08:18:52,45,7,0,21453.857,1847.154,3.5,77.143,270,0,0,0.571,20432.143
2025-02-25 08:18:54,45,6,0,21154.333,536.907,3,76.833,230.5,0,0,0.5,20158.833
2025-02-25 08:18:56,45,1,0,22851,0,0.5,76,38,0,0,0,21845
2025-02-25 08:18:58,45,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:00,48,2,0,24254,472,1,77,77,0,0,1,21830.5
2025-02-25 08:19:02,48,1,0,28689,0,0.5,77,38.5,0,0,0,26087
2025-02-25 08:19:04,48,1,0,25947,0,0.5,77,38.5,0,0,0,23472
2025-02-25 08:19:06,48,1,0,24919,0,0.5,77,38.5,0,0,0,22455
2025-02-25 08:19:08,48,1,0,32278,0,0.5,77,38.5,0,0,4,29815
2025-02-25 08:19:10,51,3,0,27366.667,2592.504,1.5,77,115.5,0,0,0.667,24875.667
2025-02-25 08:19:12,51,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:14,51,7,0,32573.571,3658.59,3.5,76.571,268,0,0,0.286,30070.857
2025-02-25 08:19:16,51,12,0,30230.667,3346.58,6,76.583,459.5,0,0,0.667,27701.5
2025-02-25 08:19:18,51,4,0,28150.25,926.852,2,76.75,153.5,0,0,1,25644.75
2025-02-25 08:19:20,54,2,0,29591.5,0.5,1,76.5,76.5,0,0,0.5,27046.5
2025-02-25 08:19:22,54,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:24,54,2,0,32471,121,1,76.5,76.5,0,0,1,29937
2025-02-25 08:19:26,54,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:28,54,8,0,36216.125,766.016,4,76.75,307,0,0,0.5,33705.875
2025-02-25 08:19:30,57,1,0,35183,0,0.5,77,38.5,0,0,0,31172
2025-02-25 08:19:32,57,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:34,57,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:36,57,12,0,31457.417,5554.105,6,76.25,457.5,0,0,0.5,28949.75
2025-02-25 08:19:38,57,7,0,28959.143,3663.678,3.5,75.857,265.5,0,0,0.286,26466.429
2025-02-25 08:19:40,60,4,0,28928.25,1909.236,2,77,154,0,0,0.75,26402.75
2025-02-25 08:19:42,60,3,0,32432,5015.248,1.5,76.667,115,0,0,0.333,29927.667
2025-02-25 08:19:44,60,5,0,29836.4,917.222,2.5,77,192.5,0,0,0.6,27325.4
2025-02-25 08:19:46,60,3,0,29303.333,1626.41,1.5,77,115.5,0,0,0.667,26799
2025-02-25 08:19:48,60,5,0,32273.4,744.968,2.5,76.8,192,0,0,0.2,29739
2025-02-25 08:19:50,63,2,0,32046.5,659.5,1,77,77,0,0,0,29549.5
2025-02-25 08:19:52,63,0,0,0,0,0,0,0,0,0,0,0
2025-02-25 08:19:54,63,3,0,31617.667,3397.449,1.5,76.333,114.5,0,0,0.333,29091.333
2025-02-25 08:19:56,63,3,0,30658.667,2405.106,1.5,77,115.5,0,0,0.333,28118
2025-02-25 08:19:58,63,2,0,30296.5,1245.5,1,77,77,0,0,0.5,28528
2025-02-25 08:20:00,66,6,0,35644.333,2210.918,3,77,231,0,0,0.5,31828.5
2025-02-25 08:20:02,66,1,0,34428,0,0.5,77,38.5,0,0,1,31868
2025-02-25 08:20:04,66,1,0,28568,0,0.5,78,39,0,0,0,26060
2025-02-25 08:20:06,66,8,0,32290.75,2393.077,4,76.375,305.5,0,0,0,29788.25
2025-02-25 08:20:08,69,1,0,33931,0,0.5,77,38.5,0,0,0,31436
2025-02-25 08:20:10,69,2,0,34142.5,1561.5,1,77,77,0,0,0.5,31707.5
2025-02-25 08:20:12,69,11,0,34696.545,1302.114,5.5,77.091,424,0,0,0.818,32146
2025-02-25 08:20:14,69,1,0,36711,0,0.5,77,38.5,0,0,0,34292
2025-02-25 08:20:16,69,4,0,35209,2068.248,2,76.75,153.5,0,0,0.25,32715.5
2025-02-25 08:20:18,72,4,0,37223.5,3117.77,2,76.75,153.5,0,0,0.75,34704.75
