DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-25 08:33:26,2,4,0,2139.5,40.82,2,78.75,157.5,0,0,4.25,375
2025-02-25 08:33:28,2,2,0,2035.5,27.5,1,77.5,77.5,0,0,1,1096
2025-02-25 08:33:30,2,1,0,2213,0,0.5,78,39,0,0,1,1110
2025-02-25 08:33:32,4,1,0,2179,0,0.5,77,38.5,0,0,1,1137
2025-02-25 08:33:34,4,3,0,2252.333,173.438,1.5,77.667,116.5,0,0,0.333,1253.667
2025-02-25 08:33:36,4,3,0,2725,4.546,1.5,78,117,0,0,1,1717
2025-02-25 08:33:38,4,4,0,2498.25,62.791,2,77.25,154.5,0,0,0.75,1523.25
2025-02-25 08:33:40,4,4,0,2471.75,142.368,2,77.75,155.5,0,0,0.5,1475
2025-02-25 08:33:42,6,2,0,2125,109,1,78,78,0,0,0,1173.5
2025-02-25 08:33:44,6,2,0,2763.5,107.5,1,77.5,77.5,0,0,1,1727
2025-02-25 08:33:46,6,5,0,3723.8,241.953,2.5,77,192.5,0,0,0.6,2717.4
2025-02-25 08:33:48,6,2,0,3546,123,1,77.5,77.5,0,0,1,2520.5
2025-02-25 08:33:50,6,3,0,3384.333,266.645,1.5,77.667,116.5,0,0,0.667,2404
2025-02-25 08:33:52,8,4,0,3697.75,409.873,2,77.25,154.5,0,0,1,2671.75
2025-02-25 08:33:54,8,2,0,3821,304,1,77,77,0,0,1,2748
2025-02-25 08:33:56,8,7,0,5010.286,698.746,3.5,77.857,272.5,0,0,0.714,2870.143
2025-02-25 08:33:58,8,3,0,4542.667,599.244,1.5,77.333,116,0,0,0.333,2979
2025-02-25 08:34:00,8,2,0,4730.5,297.5,1,76,76,0,0,1,3759.5
2025-02-25 08:34:02,10,4,0,4828,254.614,2,77.25,154.5,0,0,0.25,3836.5
2025-02-25 08:34:04,10,1,0,6392,0,0.5,75,37.5,0,0,37,5280
2025-02-25 08:34:06,10,5,0,5795.2,924.243,2.5,76.8,192,0,0,0.6,4758.8
2025-02-25 08:34:08,10,4,0,6516.75,186.867,2,76.75,153.5,0,0,0.5,5518.5
2025-02-25 08:34:10,10,2,0,5171,421,1,77,77,0,0,0.5,4149
