Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741060156,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,0.00%,"13.82MiB / 20MiB",69.12%,"2.47kB / 1.08kB","0B / 0B",18
1741060156,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,1501.43%,"1.217GiB / 15.48GiB",7.86%,"82.5MB / 652kB","0B / 0B",445
1741060156,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.15%,"88.46MiB / 15.48GiB",0.56%,"2.66kB / 1.33kB","0B / 0B",37
1741060156,4ef793267167,reverse-proxy-api-1,4ef793267167,0.11%,"82.74MiB / 200MiB",41.37%,"2.17kB / 585B","0B / 0B",21
1741060156,54b626238f49,reverse-proxy-controller-1,54b626238f49,16.90%,"710.8MiB / 15.48GiB",4.48%,"2.16MB / 82.8MB","0B / 0B",246
1741060169,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,1.26%,"14.24MiB / 20MiB",71.21%,"249kB / 235kB","0B / 0B",18
1741060169,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,45.51%,"2.14GiB / 15.48GiB",13.83%,"82.7MB / 976kB","0B / 0B",1444
1741060169,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.07%,"88.6MiB / 15.48GiB",0.56%,"6.5kB / 6.09kB","0B / 0B",37
1741060169,4ef793267167,reverse-proxy-api-1,4ef793267167,0.09%,"83.39MiB / 200MiB",41.69%,"4.68kB / 2.42kB","0B / 0B",23
1741060169,54b626238f49,reverse-proxy-controller-1,54b626238f49,2.60%,"713.9MiB / 15.48GiB",4.50%,"2.32MB / 82.9MB","0B / 0B",244
1741060181,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,2.41%,"14.36MiB / 20MiB",71.80%,"1.42MB / 1.34MB","0B / 0B",18
1741060181,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,59.07%,"2.166GiB / 15.48GiB",14.00%,"83.5MB / 1.98MB","0B / 0B",1460
1741060181,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.12%,"88.77MiB / 15.48GiB",0.56%,"10.6kB / 10.9kB","0B / 0B",37
1741060181,4ef793267167,reverse-proxy-api-1,4ef793267167,0.08%,"83.61MiB / 200MiB",41.81%,"7.23kB / 4.61kB","0B / 0B",22
1741060181,54b626238f49,reverse-proxy-controller-1,54b626238f49,1.73%,"716.6MiB / 15.48GiB",4.52%,"2.5MB / 82.9MB","0B / 0B",243
1741060194,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,3.72%,"14.6MiB / 20MiB",72.99%,"3.55MB / 3.37MB","0B / 0B",18
1741060194,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,77.35%,"2.228GiB / 15.48GiB",14.40%,"85.3MB / 4.03MB","0B / 0B",1432
1741060194,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.07%,"88.82MiB / 15.48GiB",0.56%,"12.9kB / 13.5kB","0B / 0B",37
1741060194,4ef793267167,reverse-proxy-api-1,4ef793267167,0.08%,"83.59MiB / 200MiB",41.79%,"8.64kB / 5.96kB","0B / 0B",21
1741060194,54b626238f49,reverse-proxy-controller-1,54b626238f49,2.49%,"717.7MiB / 15.48GiB",4.53%,"2.67MB / 83MB","0B / 0B",242
1741060206,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,4.38%,"14.56MiB / 20MiB",72.79%,"6.65MB / 6.31MB","0B / 0B",18
1741060206,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,51.36%,"2.295GiB / 15.48GiB",14.83%,"87.7MB / 6.71MB","0B / 0B",1430
1741060206,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.08%,"88.98MiB / 15.48GiB",0.56%,"18.1kB / 19.6kB","0B / 0B",37
1741060206,4ef793267167,reverse-proxy-api-1,4ef793267167,0.09%,"83.65MiB / 200MiB",41.82%,"11.9kB / 8.83kB","0B / 0B",22
1741060206,54b626238f49,reverse-proxy-controller-1,54b626238f49,1.88%,"719.2MiB / 15.48GiB",4.54%,"2.85MB / 83.1MB","0B / 0B",243
1741060219,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,5.79%,"14.71MiB / 20MiB",73.55%,"10.7MB / 10.2MB","0B / 0B",18
1741060219,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,74.10%,"2.56GiB / 15.48GiB",16.54%,"90.8MB / 10.2MB","0B / 0B",1430
1741060219,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.08%,"89.01MiB / 15.48GiB",0.56%,"23.8kB / 26.8kB","0B / 0B",37
1741060219,4ef793267167,reverse-proxy-api-1,4ef793267167,0.10%,"83.69MiB / 200MiB",41.84%,"15.6kB / 11.7kB","0B / 0B",23
1741060219,54b626238f49,reverse-proxy-controller-1,54b626238f49,5.20%,"720.9MiB / 15.48GiB",4.55%,"3.04MB / 83.1MB","0B / 0B",243
1741060232,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,7.23%,"14.9MiB / 20MiB",74.49%,"15.8MB / 15MB","0B / 0B",18
1741060232,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,93.32%,"2.704GiB / 15.48GiB",17.47%,"94.6MB / 14.4MB","0B / 0B",1430
1741060232,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.14%,"89.02MiB / 15.48GiB",0.56%,"34.4kB / 40.2kB","0B / 0B",37
1741060232,4ef793267167,reverse-proxy-api-1,4ef793267167,0.10%,"83.77MiB / 200MiB",41.88%,"20.9kB / 15.9kB","0B / 0B",24
1741060232,54b626238f49,reverse-proxy-controller-1,54b626238f49,2.27%,"722.2MiB / 15.48GiB",4.56%,"3.22MB / 83.2MB","0B / 0B",243
1741060244,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,1.66%,"14.8MiB / 20MiB",73.98%,"18.7MB / 17.7MB","0B / 0B",18
1741060244,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,104.89%,"2.881GiB / 15.48GiB",18.62%,"97.9MB / 18.6MB","0B / 0B",1430
1741060244,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.16%,"89.05MiB / 15.48GiB",0.56%,"38.4kB / 45.1kB","0B / 0B",37
1741060244,4ef793267167,reverse-proxy-api-1,4ef793267167,0.72%,"83.74MiB / 200MiB",41.87%,"25.4kB / 19.3kB","0B / 0B",22
1741060244,54b626238f49,reverse-proxy-controller-1,54b626238f49,2.40%,"723.9MiB / 15.48GiB",4.57%,"3.4MB / 83.2MB","0B / 0B",243
1741060257,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,0.00%,"15MiB / 20MiB",75.00%,"20.4MB / 19.4MB","0B / 0B",18
1741060257,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,88.83%,"3.275GiB / 15.48GiB",21.16%,"101MB / 23.1MB","0B / 0B",1430
1741060257,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.13%,"89.15MiB / 15.48GiB",0.56%,"55.5kB / 67.4kB","0B / 0B",37
1741060257,4ef793267167,reverse-proxy-api-1,4ef793267167,0.10%,"86.52MiB / 200MiB",43.26%,"36.9kB / 27.4kB","0B / 0B",26
1741060257,54b626238f49,reverse-proxy-controller-1,54b626238f49,1.85%,"711.6MiB / 15.48GiB",4.49%,"3.57MB / 83.3MB","0B / 0B",242
1741060270,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,8.09%,"15.3MiB / 20MiB",76.52%,"23.9MB / 22.7MB","0B / 0B",18
1741060270,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,43.26%,"3.5GiB / 15.48GiB",22.62%,"105MB / 28.4MB","0B / 0B",1430
1741060270,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.07%,"89.12MiB / 15.48GiB",0.56%,"61.5kB / 73.9kB","0B / 0B",37
1741060270,4ef793267167,reverse-proxy-api-1,4ef793267167,0.09%,"86.4MiB / 200MiB",43.20%,"40.6kB / 31.1kB","0B / 0B",22
1741060270,54b626238f49,reverse-proxy-controller-1,54b626238f49,1.99%,"712.1MiB / 15.48GiB",4.49%,"3.75MB / 83.3MB","0B / 0B",242
1741060282,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,0.00%,"15.13MiB / 20MiB",75.64%,"27.6MB / 26.1MB","0B / 0B",18
1741060282,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,119.18%,"3.801GiB / 15.48GiB",24.56%,"109MB / 33.8MB","0B / 0B",1430
1741060282,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.11%,"89.25MiB / 15.48GiB",0.56%,"81.8kB / 99.9kB","0B / 0B",37
