Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741053649,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053649,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,11.28%,"2.282GiB / 15.48GiB",14.75%,"108MB / 34.6MB","0B / 0B",1430
1741053649,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,1.92%,"109.7MiB / 15.48GiB",0.69%,"50.6MB / 56.9MB","0B / 0B",37
1741053649,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,5.03%,"882.8MiB / 15.48GiB",5.57%,"12.3MB / 85.4MB","0B / 0B",240
1741053649,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,50.08%,"88.76MiB / 200MiB",44.38%,"30.2MB / 22.3MB","0B / 0B",29
1741053653,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053653,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,14.22%,"2.283GiB / 15.48GiB",14.75%,"108MB / 34.8MB","0B / 0B",1431
1741053653,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,2.05%,"109.9MiB / 15.48GiB",0.69%,"50.9MB / 57.3MB","0B / 0B",37
1741053653,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,1.85%,"883.2MiB / 15.48GiB",5.57%,"12.4MB / 85.4MB","0B / 0B",240
1741053653,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,48.93%,"88.75MiB / 200MiB",44.38%,"30.5MB / 22.5MB","0B / 0B",28
1741053658,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053658,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,21.50%,"2.286GiB / 15.48GiB",14.77%,"108MB / 35MB","0B / 0B",1446
1741053658,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,1.85%,"110.1MiB / 15.48GiB",0.69%,"51.3MB / 57.8MB","0B / 0B",37
1741053658,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,0.86%,"883.5MiB / 15.48GiB",5.57%,"12.4MB / 85.4MB","0B / 0B",240
1741053658,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,49.82%,"88.74MiB / 200MiB",44.37%,"30.7MB / 22.6MB","0B / 0B",28
1741053662,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053662,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,26.39%,"2.296GiB / 15.48GiB",14.83%,"108MB / 35.3MB","0B / 0B",1432
1741053662,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,1.97%,"110.3MiB / 15.48GiB",0.70%,"51.6MB / 58.2MB","0B / 0B",37
1741053662,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,0.93%,"883.8MiB / 15.48GiB",5.58%,"12.5MB / 85.5MB","0B / 0B",240
1741053662,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,50.93%,"88.76MiB / 200MiB",44.38%,"30.9MB / 22.8MB","0B / 0B",29
1741053667,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053667,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,39.68%,"2.325GiB / 15.48GiB",15.02%,"108MB / 35.5MB","0B / 0B",1430
1741053667,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,2.05%,"110.6MiB / 15.48GiB",0.70%,"52MB / 58.6MB","0B / 0B",37
1741053667,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,1.27%,"884.6MiB / 15.48GiB",5.58%,"12.6MB / 85.5MB","0B / 0B",240
1741053667,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,48.51%,"88.76MiB / 200MiB",44.38%,"31.1MB / 22.9MB","0B / 0B",29
1741053672,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053672,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,22.94%,"2.31GiB / 15.48GiB",14.93%,"109MB / 35.7MB","0B / 0B",1436
1741053672,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,2.21%,"110.8MiB / 15.48GiB",0.70%,"52.3MB / 59MB","0B / 0B",37
1741053672,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,1.48%,"884.7MiB / 15.48GiB",5.58%,"12.6MB / 85.5MB","0B / 0B",239
1741053672,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,50.64%,"88.87MiB / 200MiB",44.43%,"31.4MB / 23.1MB","0B / 0B",28
1741053676,9d1e99b9fe28,reverse-proxy-cache-1,9d1e99b9fe28,0.00%,"13.86MiB / 20MiB",69.28%,"1.5kB / 0B","0B / 0B",18
1741053676,5814d6ce882a,reverse-proxy-agent-1,5814d6ce882a,15.03%,"2.317GiB / 15.48GiB",14.97%,"109MB / 35.9MB","0B / 0B",1430
1741053676,71470d248e8c,reverse-proxy-lb-1,71470d248e8c,1.84%,"110.9MiB / 15.48GiB",0.70%,"52.7MB / 59.4MB","0B / 0B",37
1741053676,317a7af4d769,reverse-proxy-controller-1,317a7af4d769,2.12%,"885.1MiB / 15.48GiB",5.58%,"12.7MB / 85.5MB","0B / 0B",239
1741053676,3fb559b0c861,reverse-proxy-api-1,3fb559b0c861,49.20%,"88.73MiB / 200MiB",44.36%,"31.6MB / 23.3MB","0B / 0B",27
