Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741068979,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"13.67MiB / 20MiB",68.34%,"1.24kB / 0B","0B / 0B",18
1741068979,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"89.99MiB / 15.48GiB",0.57%,"1.39kB / 0B","0B / 0B",35
1741068979,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,1479.73%,"1.118GiB / 15.48GiB",7.22%,"82.4MB / 671kB","0B / 0B",425
1741068979,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,14.79%,"784.3MiB / 15.48GiB",4.95%,"2.34MB / 83MB","0B / 0B",242
1741068979,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.13%,"75.71MiB / 200MiB",37.86%,"1.48kB / 0B","0B / 0B",20
1741068992,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"13.67MiB / 20MiB",68.34%,"1.24kB / 0B","0B / 0B",18
1741068992,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.27%,"90.06MiB / 15.48GiB",0.57%,"1.39kB / 0B","0B / 0B",36
1741068992,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,1487.58%,"5.102GiB / 15.48GiB",32.97%,"82.5MB / 820kB","0B / 0B",1438
1741068992,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,5.25%,"786.8MiB / 15.48GiB",4.96%,"2.5MB / 83MB","0B / 0B",241
1741068992,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.11%,"75.71MiB / 200MiB",37.86%,"1.48kB / 0B","0B / 0B",20
1741069004,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"13.67MiB / 20MiB",68.34%,"1.24kB / 0B","0B / 0B",18
1741069004,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"90.07MiB / 15.48GiB",0.57%,"1.39kB / 0B","0B / 0B",36
1741069004,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.12%,"188.9MiB / 15.48GiB",1.19%,"82.5MB / 919kB","0B / 0B",46
1741069004,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.19%,"786.5MiB / 15.48GiB",4.96%,"2.61MB / 83MB","0B / 0B",229
1741069004,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"75.71MiB / 200MiB",37.86%,"1.55kB / 0B","0B / 0B",20
1741069016,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"13.67MiB / 20MiB",68.34%,"1.24kB / 0B","0B / 0B",18
1741069016,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.07%,"90.06MiB / 15.48GiB",0.57%,"1.39kB / 0B","0B / 0B",36
1741069016,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"189MiB / 15.48GiB",1.19%,"82.5MB / 929kB","0B / 0B",46
1741069016,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.82%,"787.1MiB / 15.48GiB",4.97%,"2.62MB / 83MB","0B / 0B",229
1741069016,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"75.71MiB / 200MiB",37.86%,"1.55kB / 0B","0B / 0B",20
1741069029,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"13.67MiB / 20MiB",68.34%,"1.24kB / 0B","0B / 0B",18
1741069029,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"90.06MiB / 15.48GiB",0.57%,"1.46kB / 0B","0B / 0B",36
1741069029,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.11%,"188.9MiB / 15.48GiB",1.19%,"82.5MB / 939kB","0B / 0B",46
1741069029,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.16%,"788.3MiB / 15.48GiB",4.97%,"2.63MB / 83MB","0B / 0B",230
