Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741055524,6deccc9b99fa,reverse-proxy-cache-1,6deccc9b99fa,0.00%,"8.344MiB / 10MiB",83.44%,"1.53kB / 0B","0B / 0B",18
1741055524,d2e2e24b4083,reverse-proxy-agent-1,d2e2e24b4083,250.35%,"2.187GiB / 15.48GiB",14.13%,"189MB / 124MB","0B / 0B",1465
1741055524,3e9f2c3c85f2,reverse-proxy-lb-1,3e9f2c3c85f2,0.09%,"103.4MiB / 15.48GiB",0.65%,"234MB / 272MB","0B / 0B",38
1741055524,0906655ddced,reverse-proxy-api-1,0906655ddced,0.12%,"119.5MiB / 200MiB",59.76%,"152MB / 105MB","0B / 0B",21
1741055524,b8f87962d4a3,reverse-proxy-controller-1,b8f87962d4a3,0.77%,"812.5MiB / 15.48GiB",5.13%,"13.2MB / 86.6MB","0B / 0B",244
1741055529,6deccc9b99fa,reverse-proxy-cache-1,6deccc9b99fa,0.00%,"8.344MiB / 10MiB",83.44%,"1.53kB / 0B","0B / 0B",18
1741055529,d2e2e24b4083,reverse-proxy-agent-1,d2e2e24b4083,18.85%,"2.223GiB / 15.48GiB",14.36%,"189MB / 124MB","0B / 0B",1436
1741055529,3e9f2c3c85f2,reverse-proxy-lb-1,3e9f2c3c85f2,1.25%,"103.4MiB / 15.48GiB",0.65%,"234MB / 272MB","0B / 0B",38
1741055529,0906655ddced,reverse-proxy-api-1,0906655ddced,26.79%,"119.6MiB / 200MiB",59.78%,"152MB / 105MB","0B / 0B",22
1741055529,b8f87962d4a3,reverse-proxy-controller-1,b8f87962d4a3,1.24%,"812.8MiB / 15.48GiB",5.13%,"13.2MB / 86.6MB","0B / 0B",243
1741055533,6deccc9b99fa,reverse-proxy-cache-1,6deccc9b99fa,0.00%,"8.344MiB / 10MiB",83.44%,"1.53kB / 0B","0B / 0B",18
1741055533,d2e2e24b4083,reverse-proxy-agent-1,d2e2e24b4083,30.38%,"2.238GiB / 15.48GiB",14.46%,"190MB / 124MB","0B / 0B",1444
1741055533,3e9f2c3c85f2,reverse-proxy-lb-1,3e9f2c3c85f2,2.29%,"103.7MiB / 15.48GiB",0.65%,"234MB / 273MB","0B / 0B",38
1741055533,0906655ddced,reverse-proxy-api-1,0906655ddced,48.34%,"121.8MiB / 200MiB",60.90%,"152MB / 105MB","0B / 0B",29
1741055533,b8f87962d4a3,reverse-proxy-controller-1,b8f87962d4a3,0.82%,"812.9MiB / 15.48GiB",5.13%,"13.3MB / 86.6MB","0B / 0B",243
1741055538,6deccc9b99fa,reverse-proxy-cache-1,6deccc9b99fa,0.00%,"8.344MiB / 10MiB",83.44%,"1.53kB / 0B","0B / 0B",18
1741055538,d2e2e24b4083,reverse-proxy-agent-1,d2e2e24b4083,24.09%,"2.248GiB / 15.48GiB",14.52%,"190MB / 124MB","0B / 0B",1445
1741055538,3e9f2c3c85f2,reverse-proxy-lb-1,3e9f2c3c85f2,1.91%,"104MiB / 15.48GiB",0.66%,"234MB / 273MB","0B / 0B",38
1741055538,0906655ddced,reverse-proxy-api-1,0906655ddced,48.63%,"121.8MiB / 200MiB",60.91%,"152MB / 106MB","0B / 0B",30
1741055538,b8f87962d4a3,reverse-proxy-controller-1,b8f87962d4a3,6.41%,"813.5MiB / 15.48GiB",5.13%,"13.4MB / 86.7MB","0B / 0B",243
1741055543,6deccc9b99fa,reverse-proxy-cache-1,6deccc9b99fa,0.00%,"8.344MiB / 10MiB",83.44%,"1.53kB / 0B","0B / 0B",18
1741055543,d2e2e24b4083,reverse-proxy-agent-1,d2e2e24b4083,18.50%,"2.259GiB / 15.48GiB",14.59%,"190MB / 124MB","0B / 0B",1438
