Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741065024,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,0.00%,"15.88MiB / 20MiB",79.39%,"391MB / 371MB","0B / 0B",18
1741065024,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,1494.00%,"1.479GiB / 15.48GiB",9.56%,"452MB / 457MB","0B / 0B",446
1741065024,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.13%,"93.34MiB / 15.48GiB",0.59%,"783kB / 966kB","0B / 0B",39
1741065024,4ef793267167,reverse-proxy-api-1,4ef793267167,0.10%,"85.47MiB / 200MiB",42.74%,"516kB / 409kB","0B / 0B",21
1741065024,54b626238f49,reverse-proxy-controller-1,54b626238f49,2.43%,"732.6MiB / 15.48GiB",4.62%,"27MB / 91.1MB","0B / 0B",251
1741065037,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,1.28%,"15.9MiB / 20MiB",79.49%,"392MB / 371MB","0B / 0B",18
1741065037,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,33.36%,"2.155GiB / 15.48GiB",13.92%,"452MB / 457MB","0B / 0B",927
1741065037,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.07%,"93.24MiB / 15.48GiB",0.59%,"785kB / 968kB","0B / 0B",39
1741065037,4ef793267167,reverse-proxy-api-1,4ef793267167,0.08%,"85.47MiB / 200MiB",42.74%,"517kB / 410kB","0B / 0B",21
1741065037,54b626238f49,reverse-proxy-controller-1,54b626238f49,0.89%,"733.2MiB / 15.48GiB",4.63%,"27.1MB / 91.1MB","0B / 0B",248
1741065049,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,2.55%,"15.91MiB / 20MiB",79.57%,"393MB / 372MB","0B / 0B",18
1741065049,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,40.57%,"2.203GiB / 15.48GiB",14.24%,"453MB / 459MB","0B / 0B",942
1741065049,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.08%,"93.24MiB / 15.48GiB",0.59%,"788kB / 971kB","0B / 0B",39
1741065049,4ef793267167,reverse-proxy-api-1,4ef793267167,0.08%,"85.47MiB / 200MiB",42.74%,"519kB / 411kB","0B / 0B",21
1741065049,54b626238f49,reverse-proxy-controller-1,54b626238f49,0.90%,"734.1MiB / 15.48GiB",4.63%,"27.3MB / 91.2MB","0B / 0B",247
1741065062,b1ff2c81d743,reverse-proxy-cache-1,b1ff2c81d743,3.96%,"16.08MiB / 20MiB",80.39%,"395MB / 374MB","0B / 0B",18
1741065062,e59bf339047b,reverse-proxy-agent-1,e59bf339047b,96.18%,"2.241GiB / 15.48GiB",14.48%,"455MB / 461MB","0B / 0B",921
1741065062,e643bc6c0772,reverse-proxy-lb-1,e643bc6c0772,0.08%,"93.24MiB / 15.48GiB",0.59%,"801kB / 987kB","0B / 0B",39
1741065062,4ef793267167,reverse-proxy-api-1,4ef793267167,0.09%,"85.57MiB / 200MiB",42.78%,"528kB / 418kB","0B / 0B",24
1741065062,54b626238f49,reverse-proxy-controller-1,54b626238f49,0.96%,"734.7MiB / 15.48GiB",4.64%,"27.5MB / 91.2MB","0B / 0B",247
