Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741066783,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,0.00%,"17.33MiB / 20MiB",86.64%,"150MB / 142MB","0B / 0B",18
1741066783,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,50.42%,"2.032GiB / 15.48GiB",13.13%,"195MB / 128MB","0B / 0B",939
1741066783,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.08%,"100MiB / 15.48GiB",0.63%,"6.32MB / 7.89MB","0B / 0B",38
1741066783,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.09%,"103.5MiB / 200MiB",51.76%,"4.3MB / 3.36MB","0B / 0B",32
1741066783,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,2.44%,"902.9MiB / 15.48GiB",5.70%,"11.2MB / 86.2MB","0B / 0B",243
1741066795,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,1.77%,"17.35MiB / 20MiB",86.74%,"150MB / 142MB","0B / 0B",18
1741066795,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,36.15%,"2.119GiB / 15.48GiB",13.69%,"196MB / 128MB","0B / 0B",942
1741066795,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.07%,"99.95MiB / 15.48GiB",0.63%,"6.34MB / 7.92MB","0B / 0B",38
1741066795,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.09%,"96.36MiB / 200MiB",48.18%,"4.32MB / 3.38MB","0B / 0B",26
1741066795,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,4.85%,"904.8MiB / 15.48GiB",5.71%,"11.3MB / 86.2MB","0B / 0B",243
1741066807,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,2.97%,"17.38MiB / 20MiB",86.89%,"151MB / 144MB","0B / 0B",18
1741066807,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,55.34%,"2.153GiB / 15.48GiB",13.91%,"197MB / 129MB","0B / 0B",932
1741066807,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.09%,"99.97MiB / 15.48GiB",0.63%,"6.43MB / 8.03MB","0B / 0B",38
1741066807,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.10%,"96.4MiB / 200MiB",48.20%,"4.38MB / 3.42MB","0B / 0B",27
1741066807,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.78%,"905.3MiB / 15.48GiB",5.71%,"11.5MB / 86.3MB","0B / 0B",243
1741066818,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.91%,"17.89MiB / 20MiB",89.47%,"153MB / 145MB","0B / 0B",18
1741066818,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,67.63%,"2.182GiB / 15.48GiB",14.10%,"198MB / 131MB","0B / 0B",920
1741066818,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.27%,"100.3MiB / 15.48GiB",0.63%,"6.57MB / 8.21MB","0B / 0B",38
1741066818,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.41%,"99.42MiB / 200MiB",49.71%,"4.48MB / 3.49MB","0B / 0B",32
1741066818,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.10%,"905.9MiB / 15.48GiB",5.72%,"11.7MB / 86.3MB","0B / 0B",243
1741066830,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.12%,"18.14MiB / 20MiB",90.72%,"156MB / 148MB","0B / 0B",18
1741066830,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,48.82%,"2.213GiB / 15.48GiB",14.30%,"200MB / 133MB","0B / 0B",920
1741066830,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.34%,"100.7MiB / 15.48GiB",0.64%,"6.7MB / 8.37MB","0B / 0B",38
1741066830,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.37%,"98.76MiB / 200MiB",49.38%,"4.58MB / 3.55MB","0B / 0B",27
1741066830,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,2.40%,"907.9MiB / 15.48GiB",5.73%,"11.8MB / 86.4MB","0B / 0B",242
1741066841,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,6.17%,"17.48MiB / 20MiB",87.38%,"159MB / 151MB","0B / 0B",18
1741066841,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,93.23%,"2.353GiB / 15.48GiB",15.20%,"203MB / 136MB","0B / 0B",920
1741066841,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.10%,"100.1MiB / 15.48GiB",0.63%,"6.76MB / 8.44MB","0B / 0B",38
1741066841,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.12%,"103.7MiB / 200MiB",51.85%,"4.6MB / 3.6MB","0B / 0B",28
1741066841,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.22%,"908.8MiB / 15.48GiB",5.73%,"12MB / 86.4MB","0B / 0B",242
1741066854,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.23%,"17.8MiB / 20MiB",89.02%,"162MB / 154MB","0B / 0B",18
1741066854,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,51.43%,"2.515GiB / 15.48GiB",16.25%,"205MB / 139MB","0B / 0B",920
1741066854,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.29%,"100.7MiB / 15.48GiB",0.64%,"6.95MB / 8.69MB","0B / 0B",38
1741066854,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.60%,"105MiB / 200MiB",52.50%,"4.75MB / 3.69MB","0B / 0B",31
1741066854,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.35%,"909.4MiB / 15.48GiB",5.74%,"12.2MB / 86.5MB","0B / 0B",242
1741066866,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.24%,"17.87MiB / 20MiB",89.36%,"166MB / 157MB","0B / 0B",18
1741066866,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,50.96%,"2.654GiB / 15.48GiB",17.15%,"207MB / 141MB","0B / 0B",920
1741066866,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.24%,"100.9MiB / 15.48GiB",0.64%,"7.06MB / 8.83MB","0B / 0B",38
1741066866,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.05%,"106.9MiB / 200MiB",53.45%,"4.83MB / 3.75MB","0B / 0B",31
1741066866,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,7.93%,"910.8MiB / 15.48GiB",5.75%,"12.4MB / 86.5MB","0B / 0B",242
1741066877,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.56%,"17.39MiB / 20MiB",86.93%,"169MB / 160MB","0B / 0B",18
1741066877,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,34.65%,"2.686GiB / 15.48GiB",17.36%,"210MB / 144MB","0B / 0B",924
1741066877,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.10%,"100.5MiB / 15.48GiB",0.63%,"7.12MB / 8.9MB","0B / 0B",38
1741066877,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.13%,"101.3MiB / 200MiB",50.64%,"4.85MB / 3.79MB","0B / 0B",31
1741066877,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.84%,"911.7MiB / 15.48GiB",5.75%,"12.5MB / 86.6MB","0B / 0B",242
1741066889,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.23%,"17.37MiB / 20MiB",86.84%,"172MB / 163MB","0B / 0B",18
1741066889,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,36.20%,"2.704GiB / 15.48GiB",17.47%,"212MB / 147MB","0B / 0B",920
1741066889,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.30%,"100.8MiB / 15.48GiB",0.64%,"7.32MB / 9.14MB","0B / 0B",38
1741066889,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,97.54%,"103.7MiB / 200MiB",51.87%,"4.99MB / 3.9MB","0B / 0B",33
1741066889,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.91%,"912.3MiB / 15.48GiB",5.76%,"12.7MB / 86.6MB","0B / 0B",243
1741066901,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.05%,"17.39MiB / 20MiB",86.97%,"175MB / 166MB","0B / 0B",18
1741066901,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,34.33%,"2.765GiB / 15.48GiB",17.86%,"215MB / 149MB","0B / 0B",920
1741066901,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.34%,"101.1MiB / 15.48GiB",0.64%,"7.44MB / 9.29MB","0B / 0B",38
1741066901,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.75%,"102.9MiB / 200MiB",51.43%,"5.07MB / 3.96MB","0B / 0B",32
1741066901,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.91%,"913.6MiB / 15.48GiB",5.76%,"12.9MB / 86.7MB","0B / 0B",243
1741066912,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.75%,"17.14MiB / 20MiB",85.70%,"179MB / 169MB","0B / 0B",18
1741066912,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,44.53%,"2.884GiB / 15.48GiB",18.64%,"217MB / 152MB","0B / 0B",920
1741066912,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.07%,"100.7MiB / 15.48GiB",0.64%,"7.5MB / 9.37MB","0B / 0B",38
1741066912,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.09%,"100.6MiB / 200MiB",50.30%,"5.11MB / 4MB","0B / 0B",28
1741066912,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.81%,"914.9MiB / 15.48GiB",5.77%,"13MB / 86.7MB","0B / 0B",243
1741066925,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.94%,"17.79MiB / 20MiB",88.93%,"181MB / 172MB","0B / 0B",18
1741066925,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,90.10%,"3.029GiB / 15.48GiB",19.57%,"219MB / 155MB","0B / 0B",920
1741066925,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.29%,"101.3MiB / 15.48GiB",0.64%,"7.67MB / 9.59MB","0B / 0B",38
1741066925,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.82%,"102.1MiB / 200MiB",51.05%,"5.24MB / 4.08MB","0B / 0B",31
1741066925,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.60%,"915.6MiB / 15.48GiB",5.78%,"13.2MB / 86.8MB","0B / 0B",243
1741066936,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.12%,"17.51MiB / 20MiB",87.54%,"185MB / 175MB","0B / 0B",18
1741066936,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,38.21%,"3.167GiB / 15.48GiB",20.46%,"222MB / 158MB","0B / 0B",920
1741066936,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.08%,"100.7MiB / 15.48GiB",0.64%,"7.73MB / 9.65MB","0B / 0B",38
1741066936,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.12%,"100.8MiB / 200MiB",50.39%,"5.26MB / 4.12MB","0B / 0B",31
1741066936,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.88%,"894MiB / 15.48GiB",5.64%,"13.4MB / 86.8MB","0B / 0B",242
1741066948,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,4.76%,"17.27MiB / 20MiB",86.33%,"188MB / 178MB","0B / 0B",18
1741066948,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,47.75%,"3.235GiB / 15.48GiB",20.90%,"224MB / 160MB","0B / 0B",921
