Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741071863,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"112.6MiB / 200MiB",56.32%,"1.01MB / 782kB","0B / 0B",35
1741071876,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.39%,"17.86MiB / 20MiB",89.30%,"214MB / 199MB","0B / 0B",18
1741071876,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.27%,"96.7MiB / 15.48GiB",0.61%,"1.61MB / 2.02MB","0B / 0B",37
1741071876,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,106.22%,"3.802GiB / 15.48GiB",24.57%,"301MB / 283MB","0B / 0B",1438
1741071876,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.25%,"783.5MiB / 15.48GiB",4.94%,"16.6MB / 90.1MB","0B / 0B",249
1741071876,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.43%,"114.3MiB / 200MiB",57.17%,"1.12MB / 835kB","0B / 0B",31
1741071888,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,8.73%,"17.31MiB / 20MiB",86.54%,"218MB / 204MB","0B / 0B",18
1741071888,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.12%,"96.02MiB / 15.48GiB",0.61%,"1.68MB / 2.1MB","0B / 0B",37
1741071888,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,42.47%,"3.988GiB / 15.48GiB",25.77%,"305MB / 288MB","0B / 0B",1430
1741071888,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.84%,"784MiB / 15.48GiB",4.95%,"16.7MB / 90.1MB","0B / 0B",249
1741071888,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"109.9MiB / 200MiB",54.96%,"1.14MB / 885kB","0B / 0B",32
1741071899,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.38%,"17.93MiB / 20MiB",89.67%,"223MB / 208MB","0B / 0B",18
1741071899,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.35%,"96.73MiB / 15.48GiB",0.61%,"1.88MB / 2.36MB","0B / 0B",37
1741071899,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,51.59%,"4.217GiB / 15.48GiB",27.25%,"309MB / 293MB","0B / 0B",1430
1741071899,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.25%,"784.9MiB / 15.48GiB",4.95%,"16.9MB / 90.2MB","0B / 0B",249
1741071899,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.61%,"115.2MiB / 200MiB",57.59%,"1.3MB / 981kB","0B / 0B",29
1741071911,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,2.25%,"17.41MiB / 20MiB",87.05%,"224MB / 210MB","0B / 0B",18
1741071911,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.09%,"96.11MiB / 15.48GiB",0.61%,"1.95MB / 2.44MB","0B / 0B",37
1741071911,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,58.67%,"4.469GiB / 15.48GiB",28.88%,"312MB / 297MB","0B / 0B",1430
1741071911,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.16%,"785.7MiB / 15.48GiB",4.96%,"17.1MB / 90.2MB","0B / 0B",249
1741071911,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"118.6MiB / 200MiB",59.28%,"1.32MB / 1.03MB","0B / 0B",33
1741071922,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,6.03%,"18.58MiB / 20MiB",92.89%,"227MB / 212MB","0B / 0B",18
1741071922,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.28%,"98.96MiB / 15.48GiB",0.62%,"2.21MB / 2.78MB","0B / 0B",37
1741071922,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,26.71%,"4.618GiB / 15.48GiB",29.84%,"315MB / 301MB","0B / 0B",1430
1741071922,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,46.91%,"786.4MiB / 15.48GiB",4.96%,"17.2MB / 90.3MB","0B / 0B",249
1741071922,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.51%,"121.3MiB / 200MiB",60.63%,"1.56MB / 1.13MB","0B / 0B",28
1741071934,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.25%,"17.39MiB / 20MiB",86.95%,"230MB / 215MB","0B / 0B",18
1741071934,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.21%,"98.12MiB / 15.48GiB",0.62%,"2.32MB / 2.91MB","0B / 0B",37
1741071934,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,53.37%,"4.743GiB / 15.48GiB",30.65%,"318MB / 305MB","0B / 0B",1432
1741071934,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.99%,"787.2MiB / 15.48GiB",4.97%,"17.4MB / 90.3MB","0B / 0B",248
1741071934,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,93.90%,"124.1MiB / 200MiB",62.04%,"1.59MB / 1.2MB","0B / 0B",33
1741071946,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,5.70%,"16.74MiB / 20MiB",83.69%,"234MB / 219MB","0B / 0B",18
1741071946,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.12%,"97.28MiB / 15.48GiB",0.61%,"2.4MB / 3MB","0B / 0B",37
1741071946,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,42.97%,"4.865GiB / 15.48GiB",31.44%,"322MB / 310MB","0B / 0B",1430
1741071946,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.92%,"788MiB / 15.48GiB",4.97%,"17.6MB / 90.4MB","0B / 0B",248
1741071946,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.16%,"123MiB / 200MiB",61.50%,"1.62MB / 1.26MB","0B / 0B",34
1741071957,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,5.84%,"18.71MiB / 20MiB",93.55%,"238MB / 223MB","0B / 0B",18
1741071957,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.31%,"100.7MiB / 15.48GiB",0.64%,"2.73MB / 3.43MB","0B / 0B",37
1741071957,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,23.25%,"4.907GiB / 15.48GiB",31.70%,"326MB / 313MB","0B / 0B",1430
1741071957,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.87%,"789MiB / 15.48GiB",4.98%,"17.7MB / 90.4MB","0B / 0B",248
1741071957,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.03%,"128.8MiB / 200MiB",64.42%,"1.92MB / 1.39MB","0B / 0B",29
1741071969,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.37%,"17.55MiB / 20MiB",87.75%,"242MB / 226MB","0B / 0B",18
1741071969,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.31%,"99.78MiB / 15.48GiB",0.63%,"2.85MB / 3.56MB","0B / 0B",37
1741071969,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,45.80%,"4.953GiB / 15.48GiB",32.01%,"329MB / 317MB","0B / 0B",1430
1741071969,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,2.68%,"789.7MiB / 15.48GiB",4.98%,"17.9MB / 90.5MB","0B / 0B",248
1741071969,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,98.37%,"129.9MiB / 200MiB",64.96%,"1.96MB / 1.46MB","0B / 0B",32
1741071981,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,8.22%,"16.94MiB / 20MiB",84.71%,"244MB / 228MB","0B / 0B",18
1741071981,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.20%,"98.89MiB / 15.48GiB",0.62%,"2.94MB / 3.68MB","0B / 0B",37
1741071981,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,33.93%,"4.985GiB / 15.48GiB",32.21%,"332MB / 321MB","0B / 0B",1430
1741071981,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.83%,"790.2MiB / 15.48GiB",4.99%,"18.1MB / 90.5MB","0B / 0B",248
1741071981,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,96.12%,"132.4MiB / 200MiB",66.18%,"1.99MB / 1.53MB","0B / 0B",31
1741071992,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,5.53%,"15.92MiB / 20MiB",79.61%,"247MB / 231MB","0B / 0B",18
1741071992,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.08%,"98.73MiB / 15.48GiB",0.62%,"2.99MB / 3.73MB","0B / 0B",39
1741071992,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,41.62%,"5.006GiB / 15.48GiB",32.34%,"335MB / 326MB","0B / 0B",1430
1741071992,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,2.07%,"791.2MiB / 15.48GiB",4.99%,"18.2MB / 90.6MB","0B / 0B",250
1741071992,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.09%,"134MiB / 200MiB",67.02%,"2.01MB / 1.56MB","0B / 0B",31
1741072004,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.45%,"16.75MiB / 20MiB",83.77%,"250MB / 234MB","0B / 0B",18
1741072004,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.30%,"99.55MiB / 15.48GiB",0.63%,"3.2MB / 4MB","0B / 0B",39
1741072004,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,45.33%,"5.007GiB / 15.48GiB",32.35%,"339MB / 330MB","0B / 0B",1430
1741072004,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.81%,"791.9MiB / 15.48GiB",5.00%,"18.4MB / 90.6MB","0B / 0B",250
1741072004,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.11%,"136.1MiB / 200MiB",68.04%,"2.18MB / 1.66MB","0B / 0B",31
1741072015,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,8.86%,"16.12MiB / 20MiB",80.59%,"254MB / 238MB","0B / 0B",18
1741072015,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.11%,"98.77MiB / 15.48GiB",0.62%,"3.29MB / 4.1MB","0B / 0B",39
1741072015,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,39.84%,"5.009GiB / 15.48GiB",32.36%,"343MB / 335MB","0B / 0B",1430
1741072015,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,29.34%,"793.6MiB / 15.48GiB",5.01%,"18.5MB / 90.7MB","0B / 0B",250
1741072015,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.10%,"134.6MiB / 200MiB",67.32%,"2.2MB / 1.72MB","0B / 0B",35
1741072027,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,6.21%,"16.45MiB / 20MiB",82.25%,"258MB / 242MB","0B / 0B",18
1741072027,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.21%,"99.12MiB / 15.48GiB",0.63%,"3.43MB / 4.29MB","0B / 0B",39
1741072027,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,43.01%,"5.009GiB / 15.48GiB",32.37%,"347MB / 340MB","0B / 0B",1430
1741072027,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.96%,"775.3MiB / 15.48GiB",4.89%,"18.7MB / 90.7MB","0B / 0B",249
1741072027,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,98.28%,"137.2MiB / 200MiB",68.60%,"2.32MB / 1.79MB","0B / 0B",32
1741072039,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.25%,"16.14MiB / 20MiB",80.68%,"260MB / 244MB","0B / 0B",18
1741072039,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.33%,"99.02MiB / 15.48GiB",0.62%,"3.48MB / 4.35MB","0B / 0B",39
1741072039,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,55.31%,"5.011GiB / 15.48GiB",32.38%,"350MB / 344MB","0B / 0B",1430
1741072039,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,1.55%,"775.6MiB / 15.48GiB",4.89%,"18.9MB / 90.8MB","0B / 0B",249
1741072039,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,2.31%,"134.2MiB / 200MiB",67.11%,"2.34MB / 1.82MB","0B / 0B",33
1741072051,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,5.05%,"18.15MiB / 20MiB",90.76%,"262MB / 246MB","0B / 0B",18
1741072051,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.28%,"101.8MiB / 15.48GiB",0.64%,"3.86MB / 4.84MB","0B / 0B",39
1741072051,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,54.88%,"4.952GiB / 15.48GiB",31.99%,"352MB / 347MB","0B / 0B",880
1741072051,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,2.10%,"776.6MiB / 15.48GiB",4.90%,"19MB / 90.8MB","0B / 0B",248
1741072051,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,96.99%,"138.6MiB / 200MiB",69.29%,"2.67MB / 1.97MB","0B / 0B",34
1741072063,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.13%,"17.03MiB / 20MiB",85.16%,"263MB / 246MB","0B / 0B",18
1741072063,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.27%,"100.9MiB / 15.48GiB",0.64%,"3.98MB / 4.98MB","0B / 0B",39
1741072063,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.07%,"230.4MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",46
1741072063,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.42%,"775.7MiB / 15.48GiB",4.89%,"19.2MB / 90.8MB","0B / 0B",236
1741072063,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.35%,"136.5MiB / 200MiB",68.27%,"2.71MB / 2.05MB","0B / 0B",28
1741072075,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.13%,"15.76MiB / 20MiB",78.79%,"263MB / 246MB","0B / 0B",18
1741072075,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.30%,"99.86MiB / 15.48GiB",0.63%,"4.1MB / 5.11MB","0B / 0B",39
1741072075,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.07%,"230.4MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",46
1741072075,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.43%,"776.6MiB / 15.48GiB",4.90%,"19.2MB / 90.8MB","0B / 0B",236
1741072075,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,97.34%,"135.6MiB / 200MiB",67.80%,"2.75MB / 2.13MB","0B / 0B",34
1741072086,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.4MiB / 20MiB",77.01%,"263MB / 246MB","0B / 0B",18
1741072086,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.07%,"99.48MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072086,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.07%,"230.4MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",46
1741072086,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.40%,"777.1MiB / 15.48GiB",4.90%,"19.2MB / 90.8MB","0B / 0B",236
1741072086,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"137.5MiB / 200MiB",68.76%,"2.76MB / 2.15MB","0B / 0B",40
1741072098,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.39MiB / 20MiB",76.93%,"263MB / 246MB","0B / 0B",18
1741072098,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.07%,"99.47MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072098,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.06%,"230.4MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",46
1741072098,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.56%,"777.9MiB / 15.48GiB",4.91%,"19.2MB / 90.8MB","0B / 0B",236
1741072098,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"137.5MiB / 200MiB",68.76%,"2.76MB / 2.15MB","0B / 0B",40
1741072109,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.39MiB / 20MiB",76.93%,"263MB / 246MB","0B / 0B",18
1741072109,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.10%,"99.45MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072109,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.04%,"230.4MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",46
1741072109,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.38%,"778.5MiB / 15.48GiB",4.91%,"19.2MB / 90.8MB","0B / 0B",236
1741072109,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.07%,"137.5MiB / 200MiB",68.76%,"2.76MB / 2.15MB","0B / 0B",40
1741072121,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.38MiB / 20MiB",76.91%,"263MB / 246MB","0B / 0B",18
1741072121,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.11%,"99.44MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072121,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.06%,"229.3MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",36
1741072121,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.44%,"779MiB / 15.48GiB",4.92%,"19.2MB / 90.8MB","0B / 0B",236
1741072121,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.08%,"137.5MiB / 200MiB",68.76%,"2.76MB / 2.15MB","0B / 0B",40
1741072133,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.38MiB / 20MiB",76.89%,"263MB / 246MB","0B / 0B",18
1741072133,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.11%,"99.42MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072133,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.09%,"229.2MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",36
1741072133,0b38c8e0622b,reverse-proxy-controller-1,0b38c8e0622b,0.72%,"779.8MiB / 15.48GiB",4.92%,"19.2MB / 90.8MB","0B / 0B",236
1741072133,ae648a8a89da,reverse-proxy-api-1,ae648a8a89da,0.11%,"137.5MiB / 200MiB",68.76%,"2.76MB / 2.15MB","0B / 0B",40
1741072144,bcc60379e5da,reverse-proxy-cache-1,bcc60379e5da,0.00%,"15.38MiB / 20MiB",76.89%,"263MB / 246MB","0B / 0B",18
1741072144,41ed85c44298,reverse-proxy-lb-1,41ed85c44298,0.10%,"99.68MiB / 15.48GiB",0.63%,"4.13MB / 5.15MB","0B / 0B",39
1741072144,4874efbe8ea1,reverse-proxy-agent-1,4874efbe8ea1,0.08%,"229.2MiB / 15.48GiB",1.45%,"352MB / 347MB","0B / 0B",36
