Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741074703,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,0.00%,"14.17MiB / 20MiB",70.84%,"988B / 0B","0B / 0B",19
1741074703,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.10%,"90.38MiB / 15.48GiB",0.57%,"1.32kB / 0B","0B / 0B",38
1741074703,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,1172.37%,"829.7MiB / 15.48GiB",5.24%,"82.4MB / 533kB","0B / 0B",295
1741074703,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.08%,"75.57MiB / 800MiB",9.45%,"1.34kB / 0B","0B / 0B",20
1741074703,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,28.82%,"763MiB / 15.48GiB",4.81%,"1.93MB / 82.6MB","0B / 0B",246
1741074715,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,1.02%,"14.14MiB / 20MiB",70.70%,"171kB / 160kB","0B / 0B",18
1741074715,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.06%,"90.45MiB / 15.48GiB",0.57%,"3.43kB / 2.48kB","0B / 0B",38
1741074715,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,44.04%,"2.239GiB / 15.48GiB",14.46%,"82.6MB / 792kB","0B / 0B",1441
1741074715,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.07%,"79.08MiB / 800MiB",9.89%,"2.78kB / 1kB","0B / 0B",21
1741074715,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,4.11%,"765.1MiB / 15.48GiB",4.83%,"2.06MB / 82.7MB","0B / 0B",244
1741074727,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,2.11%,"14.25MiB / 20MiB",71.27%,"1.15MB / 1.09MB","0B / 0B",18
1741074727,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.05%,"90.54MiB / 15.48GiB",0.57%,"6.35kB / 6.04kB","0B / 0B",38
1741074727,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,34.82%,"2.288GiB / 15.48GiB",14.78%,"83.4MB / 1.75MB","0B / 0B",1445
1741074727,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.07%,"81.46MiB / 800MiB",10.18%,"4.63kB / 2.51kB","0B / 0B",22
1741074727,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,3.30%,"767.6MiB / 15.48GiB",4.84%,"2.23MB / 82.7MB","0B / 0B",243
1741074739,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,3.24%,"14.38MiB / 20MiB",71.88%,"3.03MB / 2.87MB","0B / 0B",18
1741074739,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.07%,"90.63MiB / 15.48GiB",0.57%,"9.52kB / 9.72kB","0B / 0B",38
1741074739,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,38.86%,"2.321GiB / 15.48GiB",15.00%,"84.8MB / 3.44MB","0B / 0B",1449
1741074739,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.08%,"81.41MiB / 800MiB",10.18%,"6.61kB / 4.28kB","0B / 0B",21
1741074739,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,14.68%,"774.8MiB / 15.48GiB",4.89%,"2.4MB / 82.8MB","0B / 0B",243
1741074751,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,4.02%,"14.52MiB / 20MiB",72.62%,"5.78MB / 5.47MB","0B / 0B",18
1741074751,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.06%,"90.85MiB / 15.48GiB",0.57%,"16.5kB / 18.1kB","0B / 0B",38
1741074751,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,31.16%,"2.393GiB / 15.48GiB",15.46%,"87MB / 5.83MB","0B / 0B",1433
1741074751,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.06%,"88.99MiB / 800MiB",11.12%,"11kB / 7.96kB","0B / 0B",24
1741074751,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,2.97%,"774.1MiB / 15.48GiB",4.88%,"2.57MB / 82.8MB","0B / 0B",245
1741074763,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,5.72%,"14.78MiB / 20MiB",73.89%,"9.42MB / 8.92MB","0B / 0B",18
1741074763,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.07%,"90.9MiB / 15.48GiB",0.57%,"19.6kB / 21.7kB","0B / 0B",38
1741074763,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,77.30%,"2.543GiB / 15.48GiB",16.43%,"89.7MB / 8.93MB","0B / 0B",1432
1741074763,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.06%,"88.93MiB / 800MiB",11.12%,"12.9kB / 9.6kB","0B / 0B",22
1741074763,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,2.32%,"776.8MiB / 15.48GiB",4.90%,"2.75MB / 82.9MB","0B / 0B",242
1741074775,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,5.91%,"14.83MiB / 20MiB",74.16%,"13.9MB / 13.2MB","0B / 0B",18
1741074775,3d88533f2338,reverse-proxy-lb-1,3d88533f2338,0.06%,"90.95MiB / 15.48GiB",0.57%,"28.3kB / 32.7kB","0B / 0B",38
1741074775,ea5cd194428d,reverse-proxy-agent-1,ea5cd194428d,64.81%,"2.653GiB / 15.48GiB",17.14%,"93.1MB / 12.7MB","0B / 0B",1430
1741074775,091bab9b8518,reverse-proxy-api-1,091bab9b8518,0.07%,"94.57MiB / 800MiB",11.82%,"18.8kB / 14kB","0B / 0B",26
1741074775,17b667fa6b04,reverse-proxy-controller-1,17b667fa6b04,2.45%,"778.3MiB / 15.48GiB",4.91%,"2.92MB / 82.9MB","0B / 0B",242
1741074788,88086841a3a4,reverse-proxy-cache-1,88086841a3a4,0.00%,"14.68MiB / 20MiB",73.40%,"18MB / 17MB","0B / 0B",18
