Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741067970,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,0.00%,"15.57MiB / 20MiB",77.85%,"377MB / 358MB","0B / 0B",18
1741067970,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,1389.45%,"2.325GiB / 15.48GiB",15.02%,"385MB / 351MB","0B / 0B",1483
1741067970,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.10%,"103.1MiB / 15.48GiB",0.65%,"16MB / 20MB","0B / 0B",38
1741067970,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.12%,"111.5MiB / 200MiB",55.74%,"10.9MB / 8.5MB","0B / 0B",40
1741067970,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,2.36%,"899.1MiB / 15.48GiB",5.67%,"24.4MB / 90.3MB","0B / 0B",247
1741067983,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,1.53%,"15.6MiB / 20MiB",78.01%,"378MB / 358MB","0B / 0B",18
1741067983,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,32.15%,"2.222GiB / 15.48GiB",14.36%,"385MB / 351MB","0B / 0B",1447
1741067983,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.07%,"102.5MiB / 15.48GiB",0.65%,"16.1MB / 20MB","0B / 0B",38
1741067983,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,0.09%,"99.38MiB / 200MiB",49.69%,"10.9MB / 8.52MB","0B / 0B",29
1741067983,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.40%,"900MiB / 15.48GiB",5.68%,"24.5MB / 90.3MB","0B / 0B",246
1741067994,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.29%,"15.8MiB / 20MiB",79.00%,"379MB / 359MB","0B / 0B",18
1741067994,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,45.42%,"2.234GiB / 15.48GiB",14.43%,"386MB / 352MB","0B / 0B",1456
1741067994,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.30%,"102.6MiB / 15.48GiB",0.65%,"16.1MB / 20.1MB","0B / 0B",38
1741067994,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,97.67%,"104.3MiB / 200MiB",52.17%,"10.9MB / 8.56MB","0B / 0B",29
1741067994,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,2.49%,"900.8MiB / 15.48GiB",5.68%,"24.7MB / 90.4MB","0B / 0B",246
1741068006,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.97%,"15.9MiB / 20MiB",79.49%,"381MB / 361MB","0B / 0B",18
1741068006,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,67.44%,"2.284GiB / 15.48GiB",14.76%,"387MB / 354MB","0B / 0B",1443
1741068006,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.27%,"102.7MiB / 15.48GiB",0.65%,"16.2MB / 20.3MB","0B / 0B",38
1741068006,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,97.78%,"101.6MiB / 200MiB",50.78%,"11MB / 8.61MB","0B / 0B",29
1741068006,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.08%,"901.1MiB / 15.48GiB",5.69%,"24.8MB / 90.4MB","0B / 0B",245
1741068019,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,3.05%,"17.13MiB / 20MiB",85.66%,"383MB / 363MB","0B / 0B",18
1741068019,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,24.40%,"2.365GiB / 15.48GiB",15.28%,"389MB / 356MB","0B / 0B",1431
1741068019,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.31%,"103.7MiB / 15.48GiB",0.65%,"16.4MB / 20.5MB","0B / 0B",38
1741068019,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.65%,"100.5MiB / 200MiB",50.23%,"11.2MB / 8.69MB","0B / 0B",30
1741068019,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,0.69%,"902MiB / 15.48GiB",5.69%,"25MB / 90.5MB","0B / 0B",245
1741068030,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,5.97%,"16.12MiB / 20MiB",80.61%,"386MB / 366MB","0B / 0B",18
1741068030,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,89.31%,"2.531GiB / 15.48GiB",16.35%,"391MB / 358MB","0B / 0B",1431
1741068030,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.28%,"102.8MiB / 15.48GiB",0.65%,"16.5MB / 20.6MB","0B / 0B",38
1741068030,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.14%,"102.5MiB / 200MiB",51.23%,"11.2MB / 8.77MB","0B / 0B",30
1741068030,9d8c63b44c73,reverse-proxy-controller-1,9d8c63b44c73,1.43%,"903MiB / 15.48GiB",5.70%,"25.2MB / 90.5MB","0B / 0B",245
1741068042,68c50f57df22,reverse-proxy-cache-1,68c50f57df22,6.88%,"15.67MiB / 20MiB",78.36%,"391MB / 370MB","0B / 0B",18
1741068042,ba552b4b5222,reverse-proxy-agent-1,ba552b4b5222,72.90%,"2.697GiB / 15.48GiB",17.43%,"395MB / 362MB","0B / 0B",1431
1741068042,0339ff5dab22,reverse-proxy-lb-1,0339ff5dab22,0.23%,"102.7MiB / 15.48GiB",0.65%,"16.6MB / 20.8MB","0B / 0B",38
1741068042,01d0f15c58b8,reverse-proxy-api-1,01d0f15c58b8,98.52%,"103.9MiB / 200MiB",51.97%,"11.3MB / 8.82MB","0B / 0B",27
